DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 40.dwd
Config ID:,Sample 40.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,14:01:18
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.0100272,0.00959124,-0.00170027,-0.00336783
0.01,-0.313459,-0.00959124,-0.00946045,-0.00906808
0.02,-0.0117711,0.00946045,-0.00172206,-0.00338963
0.03,-0.315203,-0.00941685,-0.00951495,-0.00908988
0.04,-0.012207,0.00919887,-0.00171116,-0.00338963
0.05,-0.315639,-0.0109427,-0.00952584,-0.00907898
0.06,-0.012207,0.00828334,-0.00175476,-0.00341143
0.07,-0.315203,-0.00902448,-0.00949315,-0.00911168
0.08,-0.0117711,0.00972203,-0.00171116,-0.00342233
0.09,-0.314767,-0.0088501,-0.00949315,-0.00907898
0.1,-0.012643,0.00998361,-0.00174386,-0.00338963
0.11,-0.315639,-0.0088501,-0.00950405,-0.00908988
0.12,-0.013079,0.0087629,-0.00174386,-0.00342233
0.13,-0.315203,-0.00919887,-0.00952584,-0.00908988
0.14,-0.0113351,0.0103324,-0.00167847,-0.00336783
0.15,-0.316075,-0.00850133,-0.00952584,-0.00911168
0.16,-0.0108991,0.00954764,-0.00167847,-0.00337873
0.17,-0.315203,-0.00959124,-0.00947135,-0.00908988
0.18,-0.0108991,0.0107247,-0.00167847,-0.00337873
0.19,-0.317383,-0.00845773,-0.00946045,-0.00910078
0.2,-0.012643,0.00980922,-0.00173296,-0.00343323
0.21,-0.314331,-0.00823975,-0.00947135,-0.00906808
0.22,-0.0100272,0.0102888,-0.00170027,-0.00336783
0.23,-0.314331,-0.00802176,-0.00942775,-0.00906808
0.24,-0.0108991,0.0100272,-0.00166757,-0.00343323
0.25,-0.314767,-0.00863212,-0.00948225,-0.00912258
0.26,-0.0113351,0.0108119,-0.00166757,-0.00338963
0.27,-0.315639,-0.00867571,-0.00950405,-0.00910078
0.28,-0.0108991,0.00959124,-0.00167847,-0.00338963
0.29,-0.313459,-0.00858852,-0.00941685,-0.00907898
0.3,-0.00828334,0.0110299,-0.00164577,-0.00337873
0.31,-0.314331,-0.00797817,-0.00943865,-0.00911168
0.32,-0.0113351,0.0106812,-0.00171116,-0.00346593
0.33,-0.314331,-0.00837054,-0.00947135,-0.00912258
0.34,-0.00959124,0.0106376,-0.00163487,-0.00336783
0.35,-0.313895,-0.00906808,-0.00947135,-0.00907898
0.36,-0.0108991,0.0108555,-0.00166757,-0.00337873
0.37,-0.315639,-0.00911168,-0.00948225,-0.00910078
0.38,-0.0108991,0.010158,-0.00166757,-0.00336783
0.39,-0.316075,-0.00841413,-0.00943865,-0.00912258
0.4,-0.012643,0.0103324,-0.00172206,-0.00340053
0.41,-0.314331,-0.00828334,-0.00944955,-0.00907898
0.42,-0.00871931,0.0108119,-0.00161307,-0.00338963
0.43,-0.314767,-0.00780378,-0.00946045,-0.00912258
0.44,-0.0117711,0.00976563,-0.00164577,-0.00343323
0.45,-0.317383,-0.00845773,-0.00954764,-0.00915527
0.46,-0.00915527,0.00998361,-0.00162397,-0.00337873
0.47,-0.315639,-0.00902448,-0.00947135,-0.00913348
0.48,-0.0100272,0.00959124,-0.00165667,-0.00340053
0.49,-0.316075,-0.00893729,-0.00948225,-0.00908988
0.5,-0.00915527,0.00959124,-0.00166757,-0.00337873
0.51,-0.314767,-0.00994001,-0.00941685,-0.00912258
0.52,-0.0117711,0.00937326,-0.00167847,-0.00341143
0.53,-0.316947,-0.00932966,-0.00948225,-0.00914437
0.54,-0.0104632,0.00954764,-0.00164577,-0.00338963
0.55,-0.314767,-0.00893729,-0.00948225,-0.00910078
0.56,-0.00959124,0.010158,-0.00162397,-0.00338963
0.57,-0.315639,-0.00915527,-0.00951495,-0.00912258
0.58,-0.00959124,0.0102888,-0.00163487,-0.00341143
0.59,-0.314331,-0.00863212,-0.00944955,-0.00912258
0.6,-0.00959124,0.00889369,-0.00164577,-0.00341143
0.61,-0.316075,-0.0103324,-0.00951495,-0.00913348
0.62,-0.0100272,0.00919887,-0.00170027,-0.00338963
0.63,-0.314767,-0.00823975,-0.00939505,-0.00910078
