DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 9.dwd
Config ID:,Sample 9.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Wednesday, January 01, 2025
Time:,18:18:44
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,13.1923,-0.366952,0.00025068,-0.00855582
0.01,13.0253,-0.376543,-0.00390189,-0.0116403
0.02,13.1914,-0.366734,0.000316075,-0.00853402
0.03,13.0284,-0.377284,-0.0038256,-0.0115531
0.04,13.1901,-0.36717,0.000228882,-0.00856672
0.05,13.0275,-0.377459,-0.0038365,-0.0115967
0.06,13.1893,-0.368216,0.000207084,-0.00854492
0.07,13.0301,-0.378462,-0.0037602,-0.0115749
0.08,13.1866,-0.368696,0.000141689,-0.00861032
0.09,13.031,-0.377982,-0.0037275,-0.0115422
0.1,13.1901,-0.368522,0.000174386,-0.00853402
0.11,13.0332,-0.377982,-0.00370571,-0.0114877
0.12,13.1858,-0.369437,0.000141689,-0.00862122
0.13,13.0327,-0.378026,-0.0037384,-0.0115095
0.14,13.1875,-0.369045,0.000152588,-0.00857762
0.15,13.0345,-0.376805,-0.00371661,-0.0114659
0.16,13.184,-0.368522,7.62939e-05,-0.00861032
0.17,13.0358,-0.377328,-0.00366211,-0.0114441
0.18,13.1845,-0.368565,8.71931e-05,-0.00861032
0.19,13.0345,-0.377154,-0.00365121,-0.0114986
0.2,13.1818,-0.368522,-2.17983e-05,-0.00868661
0.21,13.0367,-0.376674,-0.00357492,-0.0114005
0.22,13.1814,-0.368696,2.17983e-05,-0.00866481
0.23,13.0367,-0.376413,-0.00360761,-0.0113896
0.24,13.181,-0.367344,1.08991e-05,-0.00870841
0.25,13.0393,-0.376064,-0.00354222,-0.0114005
0.26,13.1792,-0.367257,0,-0.00875201
0.27,13.0397,-0.376456,-0.00356402,-0.0113896
0.28,13.1801,-0.367475,-3.26974e-05,-0.00871931
0.29,13.0397,-0.376543,-0.00348772,-0.0113787
0.3,13.1784,-0.369481,-9.80922e-05,-0.0087738
0.31,13.0423,-0.376325,-0.00341143,-0.0113133
0.32,13.1788,-0.369176,-3.26974e-05,-0.00874111
0.33,13.041,-0.376892,-0.00346593,-0.0113242
0.34,13.1757,-0.369393,-0.000141689,-0.0088283
0.35,13.0436,-0.375148,-0.00341143,-0.0113242
0.36,13.1744,-0.367606,-0.000152588,-0.0088174
0.37,13.0432,-0.375715,-0.00344413,-0.0113024
0.38,13.1762,-0.368434,-0.000108991,-0.0087956
0.39,13.045,-0.375889,-0.00330244,-0.0112806
0.4,13.1731,-0.367998,-0.000174386,-0.0088719
0.41,13.0436,-0.374756,-0.00337873,-0.0112915
0.42,13.1718,-0.366778,-0.000261579,-0.0088392
0.43,13.0476,-0.376107,-0.00336783,-0.011237
0.44,13.1718,-0.369655,-0.000294277,-0.00891549
0.45,13.048,-0.375453,-0.00333514,-0.0112479
0.46,13.1714,-0.368565,-0.000217983,-0.00891549
0.47,13.0484,-0.374843,-0.00333514,-0.011237
0.48,13.1683,-0.368565,-0.000348772,-0.00893729
0.49,13.0489,-0.374625,-0.00326974,-0.0111825
0.5,13.1679,-0.368478,-0.000326974,-0.00893729
0.51,13.0489,-0.375584,-0.00322614,-0.0112043
0.52,13.1662,-0.36765,-0.000337873,-0.00898089
0.53,13.0506,-0.375628,-0.00317165,-0.0111389
0.54,13.1657,-0.369219,-0.00038147,-0.00896999
0.55,13.0493,-0.3765,-0.00320435,-0.0111716
0.56,13.1648,-0.368827,-0.000348772,-0.00896999
0.57,13.0532,-0.37493,-0.00313895,-0.0110517
0.58,13.1627,-0.368522,-0.00038147,-0.00899179
0.59,13.0528,-0.374756,-0.00308446,-0.0110844
0.6,13.1631,-0.368609,-0.000403268,-0.00899179
0.61,13.0528,-0.375366,-0.00310625,-0.0110844
0.62,13.1596,-0.368565,-0.000479562,-0.00907898
0.63,13.0532,-0.375017,-0.00304086,-0.0110626
0.64,13.1605,-0.368696,-0.000490461,-0.00907898
0.65,13.0545,-0.374451,-0.00301906,-0.0110408
0.66,13.1579,-0.368783,-0.000512259,-0.00911168
0.67,13.0567,-0.37371,-0.00298636,-0.0110299
0.68,13.1566,-0.368478,-0.000544957,-0.00913348
0.69,13.0559,-0.374756,-0.00305176,-0.0110299
0.7,13.157,-0.369437,-0.000577654,-0.00910078
0.71,13.0593,-0.375977,-0.00295367,-0.0109645
0.72,13.1544,-0.369088,-0.000610352,-0.00917707
0.73,13.0585,-0.374538,-0.00292097,-0.0109972
0.74,13.1561,-0.368216,-0.000599452,-0.00917707
0.75,13.0607,-0.374756,-0.00293187,-0.0109427
0.76,13.1535,-0.368609,-0.000686646,-0.00922067
0.77,13.0624,-0.374364,-0.00288827,-0.01091
0.78,13.1539,-0.368173,-0.000588553,-0.00918797
0.79,13.0628,-0.373797,-0.00284467,-0.0109209
0.8,13.1509,-0.368391,-0.000664847,-0.00923157
0.81,13.0641,-0.374276,-0.00284467,-0.0108773
