DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 23.dwd
Config ID:,Sample 23.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Thursday, January 02, 2025
Time:,16:18:55
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.00174386,-0.355268,0.0163705,0.00227792
0.01,0.339617,-0.334167,0.0249808,0.00859942
0.02,0,-0.35505,0.016316,0.00220163
0.03,0.340053,-0.333296,0.0250135,0.00858852
0.04,0.0013079,-0.355399,0.0163051,0.00225612
0.05,0.340925,-0.333426,0.0250244,0.00862122
0.06,0.00174386,-0.354353,0.0163051,0.00222342
0.07,0.341797,-0.332729,0.0249481,0.00858852
0.08,0.00174386,-0.353655,0.0163705,0.00222342
0.09,0.340925,-0.333557,0.0249699,0.00861032
0.1,0,-0.35383,0.016316,0.00220163
0.11,0.340053,-0.333644,0.0249699,0.00855582
0.12,0.00217983,-0.354222,0.0163596,0.00225612
0.13,0.341797,-0.332511,0.025068,0.00862122
0.14,0.000871931,-0.354048,0.0163269,0.00224522
0.15,0.340925,-0.332424,0.0250353,0.00863212
0.16,0.000871931,-0.354222,0.0163269,0.00227792
0.17,0.340053,-0.333165,0.0250244,0.00864301
0.18,0,-0.354876,0.016316,0.00220163
0.19,0.339181,-0.333383,0.024959,0.00858852
0.2,0.000871931,-0.355007,0.0163596,0.00226702
0.21,0.342233,-0.334037,0.0250135,0.00865391
0.22,0.00174386,-0.354832,0.0163814,0.00226702
0.23,0.338745,-0.333514,0.0250135,0.00856672
0.24,-0.0013079,-0.354571,0.016316,0.00221252
0.25,0.340053,-0.333819,0.0250135,0.00857762
0.26,0.0013079,-0.354091,0.0163269,0.00223432
0.27,0.340925,-0.33299,0.0250244,0.00862122
0.28,0.000435965,-0.354091,0.016316,0.00225612
0.29,0.339617,-0.33286,0.0249808,0.00862122
0.3,0.000871931,-0.353001,0.0163378,0.00224522
0.31,0.340053,-0.332511,0.0249699,0.00857762
0.32,-0.000871931,-0.353219,0.0163051,0.00221252
0.33,0.341361,-0.332816,0.0249699,0.00857762
0.34,0.0013079,-0.353742,0.0163487,0.00223432
0.35,0.340053,-0.333557,0.0250026,0.00862122
0.36,0,-0.354614,0.0162615,0.00221252
0.37,0.339181,-0.333732,0.0249263,0.00862122
0.38,0.000435965,-0.353568,0.0162724,0.00222342
0.39,0.340053,-0.333034,0.0250135,0.00862122
0.4,0.000871931,-0.353786,0.0162833,0.00217983
0.41,0.339617,-0.332947,0.0249154,0.00856672
0.42,0,-0.353481,0.0162942,0.00221252
0.43,0.340925,-0.332162,0.0249917,0.00862122
0.44,0.0013079,-0.355137,0.0162833,0.00224522
0.45,0.339181,-0.333732,0.0249372,0.00855582
0.46,-0.0013079,-0.355661,0.0163051,0.00219073
0.47,0.339181,-0.334516,0.0249808,0.00855582
0.48,0.000435965,-0.35553,0.0162724,0.00224522
0.49,0.339617,-0.335388,0.0249808,0.00858852
0.5,-0.000435965,-0.355225,0.0163378,0.00227792
0.51,0.339617,-0.333862,0.0249917,0.00859942
0.52,-0.0013079,-0.355225,0.0163051,0.00221252
0.53,0.337873,-0.333819,0.0249481,0.00858852
0.54,-0.00305176,-0.354571,0.0162942,0.00226702
0.55,0.337437,-0.333034,0.0249481,0.00857762
0.56,-0.000871931,-0.353917,0.0162942,0.00223432
0.57,0.339617,-0.333034,0.0250135,0.00857762
0.58,-0.0013079,-0.35335,0.0162942,0.00224522
0.59,0.336565,-0.33299,0.0249263,0.00856672
0.6,-0.00174386,-0.354004,0.0162615,0.00219073
0.61,0.337437,-0.332554,0.0249699,0.00862122
0.62,-0.000871931,-0.353568,0.0163051,0.00221252
0.63,0.337873,-0.332685,0.0249481,0.00859942
0.64,-0.0013079,-0.353437,0.0162942,0.00221252
0.65,0.338745,-0.332554,0.0249808,0.00858852
0.66,0.000871931,-0.353176,0.0163269,0.00224522
0.67,0.338745,-0.332642,0.0249481,0.00861032
0.68,-0.0013079,-0.353786,0.0162288,0.00221252
0.69,0.337001,-0.332729,0.0249045,0.00857762
0.7,-0.0013079,-0.354483,0.0162397,0.00221252
0.71,0.340053,-0.331944,0.0248936,0.00858852
0.72,0.000871931,-0.353437,0.0162833,0.00224522
0.73,0.339181,-0.332642,0.0249154,0.00857762
0.74,0.000435965,-0.353786,0.0162615,0.00221252
0.75,0.338745,-0.333601,0.0249154,0.00854492
0.76,-0.000871931,-0.353437,0.0162942,0.00222342
0.77,0.336565,-0.332642,0.0249263,0.00855582
0.78,-0.0013079,-0.353699,0.0162506,0.00222342
0.79,0.337001,-0.332729,0.0249699,0.00855582
0.8,-0.000435965,-0.353306,0.0163269,0.00227792
0.81,0.337001,-0.332206,0.024959,0.00856672
0.82,-0.0013079,-0.352958,0.0162942,0.00222342
0.83,0.337437,-0.332206,0.0249263,0.00856672
0.84,-0.000435965,-0.353481,0.0163378,0.00225612
0.85,0.338309,-0.332903,0.0249699,0.00857762
0.86,-0.000871931,-0.353524,0.0162724,0.00224522
0.87,0.337001,-0.332729,0.0249045,0.00854492
0.88,0.000435965,-0.354222,0.0163051,0.00224522
0.89,0.337873,-0.333339,0.0249263,0.00856672
0.9,-0.000435965,-0.355443,0.0162724,0.00223432
0.91,0.336129,-0.334211,0.0249263,0.00854492
0.92,-0.000435965,-0.355704,0.0163051,0.00224522
0.93,0.337001,-0.333165,0.0249045,0.00856672
0.94,0.000435965,-0.355225,0.0163378,0.00225612
