DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 42.dwd
Config ID:,Sample 42.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,14:40:03
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.0296456,0.00457764,-2.17983e-05,-0.000664847
0.01,0.0139509,0.00588553,0.000959124,0.00011989
0.02,-0.0296456,0.00462123,-0.000108991,-0.000686646
0.03,0.0117711,0.00728062,0.000861032,0.00013079
0.04,-0.0265939,0.00566755,-6.53948e-05,-0.000566755
0.05,0.0108991,0.00723703,0.000806536,0.000163487
0.06,-0.0270299,0.00488281,-1.08991e-05,-0.000588553
0.07,0.0104632,0.00736782,0.000839233,0.000152588
0.08,-0.0239781,0.00488281,5.44957e-05,-0.000588553
0.09,0.00959124,0.00675746,0.000817435,4.35965e-05
0.1,-0.0231062,0.00449044,6.53948e-05,-0.000555856
0.11,0.00828334,0.0063215,0.000773839,9.80922e-05
0.12,-0.0239781,0.0051008,2.17983e-05,-0.000523158
0.13,0.00697545,0.00566755,0.000730242,4.35965e-05
0.14,-0.0196184,0.00527518,0.000141689,-0.000490461
0.15,0.00653948,0.00701904,0.000719343,0
0.16,-0.0200544,0.0051008,0.000163487,-0.000512259
0.17,0.00610352,0.00623431,0.000686646,5.44957e-05
0.18,-0.0191825,0.00575474,0.000163487,-0.000425066
0.19,0.00479562,0.00640869,0.000621251,-3.26974e-05
0.2,-0.0178746,0.00466483,0.000174386,-0.000457764
0.21,0.00435965,0.00645229,0.000708444,-2.17983e-05
0.22,-0.0174386,0.00544957,0.00025068,-0.000479562
0.23,0.00305176,0.00645229,0.000664847,-0.000108991
0.24,-0.0143869,0.00649588,0.000294277,-0.000403268
0.25,0.00217983,0.00710624,0.000621251,-4.35965e-05
0.26,-0.0161307,0.00475202,0.000261579,-0.00038147
0.27,0.0013079,0.00527518,0.000534058,-9.80922e-05
0.28,-0.012207,0.00601632,0.000348772,-0.000370571
0.29,0.000871931,0.00640869,0.000577654,-0.000141689
0.3,-0.012207,0.00584194,0.000348772,-0.000403268
0.31,0.000435965,0.00597273,0.000588553,-0.00013079
0.32,-0.0104632,0.00645229,0.000392369,-0.000305176
0.33,-0.00348772,0.00571115,0.000490461,-0.000163487
0.34,-0.0113351,0.00588553,0.000359671,-0.000348772
0.35,-0.00348772,0.00514439,0.000490461,-0.000174386
0.36,-0.0104632,0.00601632,0.000468663,-0.000337873
0.37,-0.00435965,0.00492641,0.000435965,-0.00025068
0.38,-0.00828334,0.00605992,0.000490461,-0.000283378
0.39,-0.00435965,0.00536237,0.000392369,-0.000185285
0.4,-0.00784738,0.00592913,0.000457764,-0.000228882
0.41,-0.00610352,0.00531878,0.000403268,-0.00025068
