DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 50.dwd
Config ID:,Sample 50.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,17:24:02
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.0353132,-0.0917707,0.00519889,-0.000326974
0.01,0.248064,-0.074986,0.0123596,0.0049809
0.02,-0.0340053,-0.0919015,0.00522069,-0.000261579
0.03,0.247628,-0.0749425,0.0124359,0.0050136
0.04,-0.0353132,-0.0926427,0.00518799,-0.000305176
0.05,0.246756,-0.0750296,0.012316,0.0049918
0.06,-0.0361851,-0.0928606,0.00516619,-0.000348772
0.07,0.246756,-0.0755092,0.0123487,0.0049809
0.08,-0.0366211,-0.0930786,0.00522069,-0.000337873
0.09,0.24632,-0.0763811,0.0123596,0.00494821
0.1,-0.0348772,-0.0921631,0.00525338,-0.000272478
0.11,0.248936,-0.0755964,0.0124032,0.0050463
0.12,-0.0340053,-0.0927298,0.00524248,-0.000294277
0.13,0.246756,-0.075422,0.0124468,0.00494821
0.14,-0.0361851,-0.0929478,0.00518799,-0.000348772
0.15,0.244141,-0.0763375,0.0123814,0.00495911
0.16,-0.037929,-0.0923811,0.005079,-0.000348772
0.17,0.245013,-0.0762504,0.0123705,0.0049918
0.18,-0.0344413,-0.0927734,0.00524248,-0.000294277
0.19,0.249372,-0.0751604,0.0124359,0.0050136
0.2,-0.0344413,-0.0936018,0.00523158,-0.000305176
0.21,0.245013,-0.0755092,0.0123269,0.00495911
0.22,-0.038365,-0.0934274,0.0051008,-0.000370571
0.23,0.245884,-0.0758144,0.0123269,0.00497001
0.24,-0.0344413,-0.0935582,0.00519889,-0.000326974
0.25,0.2485,-0.07564,0.0124686,0.0050245
0.26,-0.0348772,-0.0940813,0.00520979,-0.000305176
0.27,0.245884,-0.0762068,0.0123596,0.00494821
