DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 22.dwd
Config ID:,Sample 22.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Thursday, January 02, 2025
Time:,16:12:15
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.122942,-0.145176,0.00318255,-0.00113351
0.01,-0.262451,-0.153896,-0.000337873,-0.0037929
0.02,-0.121198,-0.145307,0.00323704,-0.00110081
0.03,-0.264631,-0.153111,-0.000348772,-0.00384739
0.04,-0.122942,-0.146572,0.00316075,-0.00108991
0.05,-0.265503,-0.155029,-0.000359671,-0.00385829
0.06,-0.121198,-0.145307,0.00318255,-0.00112261
0.07,-0.265503,-0.15407,-0.000403268,-0.00385829
0.08,-0.12207,-0.145743,0.00322614,-0.00113351
0.09,-0.266375,-0.153765,-0.000403268,-0.00389099
0.1,-0.121198,-0.144871,0.00323704,-0.00110081
0.11,-0.265503,-0.15346,-0.000392369,-0.00386919
0.12,-0.119019,-0.145046,0.00324794,-0.00106812
0.13,-0.267683,-0.152762,-0.000337873,-0.00388009
0.14,-0.121634,-0.143651,0.00319345,-0.00112261
0.15,-0.266375,-0.152719,-0.000370571,-0.00386919
0.16,-0.118147,-0.144653,0.00323704,-0.00107901
0.17,-0.266811,-0.152937,-0.000392369,-0.0038147
0.18,-0.118583,-0.143781,0.00331334,-0.00108991
0.19,-0.268991,-0.152108,-0.000468663,-0.00389099
0.2,-0.11989,-0.144261,0.00326974,-0.00110081
0.21,-0.268555,-0.154114,-0.000512259,-0.00393459
0.22,-0.115967,-0.144305,0.00331334,-0.00103542
0.23,-0.268555,-0.154201,-0.000435965,-0.00389099
0.24,-0.119019,-0.145307,0.00331334,-0.00107901
0.25,-0.270735,-0.154201,-0.000479562,-0.00392369
0.26,-0.119019,-0.145918,0.00328064,-0.00104632
0.27,-0.268119,-0.154288,-0.000435965,-0.00386919
0.28,-0.115967,-0.145612,0.00332424,-0.000991821
0.29,-0.268555,-0.154986,-0.000468663,-0.00392369
0.3,-0.118147,-0.145569,0.00336783,-0.00101362
0.31,-0.269427,-0.15455,-0.000468663,-0.00391279
0.32,-0.115967,-0.144915,0.00333514,-0.00104632
0.33,-0.269427,-0.155683,-0.000490461,-0.00396729
0.34,-0.116839,-0.145525,0.00332424,-0.00104632
0.35,-0.270735,-0.155291,-0.000490461,-0.00397818
0.36,-0.114223,-0.145743,0.00335693,-0.00100272
0.37,-0.271606,-0.154637,-0.000512259,-0.00394549
0.38,-0.115967,-0.145264,0.00337873,-0.00102452
0.39,-0.273786,-0.15516,-0.000555856,-0.00401088
0.4,-0.116403,-0.14583,0.00334603,-0.00103542
0.41,-0.270735,-0.154811,-0.000544957,-0.00393459
0.42,-0.113787,-0.14522,0.00342233,-0.000959124
0.43,-0.272042,-0.154593,-0.000566755,-0.00395639
0.44,-0.115095,-0.14522,0.00334603,-0.00101362
0.45,-0.272914,-0.154637,-0.000523158,-0.00395639
0.46,-0.112043,-0.145918,0.00342233,-0.000926426
0.47,-0.271606,-0.154375,-0.000588553,-0.00392369
0.48,-0.113351,-0.144915,0.00334603,-0.000991821
0.49,-0.273786,-0.154332,-0.000599452,-0.00396729
0.5,-0.112915,-0.145046,0.00345503,-0.000980922
0.51,-0.272914,-0.154375,-0.000621251,-0.00401088
0.52,-0.112479,-0.1457,0.00344413,-0.000948225
0.53,-0.275094,-0.154899,-0.000653948,-0.00398908
0.54,-0.112479,-0.145002,0.00344413,-0.000959124
0.55,-0.272478,-0.154027,-0.000544957,-0.00401088
0.56,-0.112479,-0.144871,0.00342233,-0.000970023
0.57,-0.27553,-0.154288,-0.000610352,-0.00401088
0.58,-0.111171,-0.144392,0.00343323,-0.000926426
0.59,-0.275094,-0.154681,-0.000643049,-0.00401088
0.6,-0.112043,-0.145351,0.00341143,-0.000948225
0.61,-0.27553,-0.154681,-0.000621251,-0.00404358
0.62,-0.109427,-0.145394,0.00349862,-0.000904628
0.63,-0.274658,-0.154506,-0.000686646,-0.00407628
0.64,-0.111607,-0.143781,0.00343323,-0.000937326
0.65,-0.275094,-0.154942,-0.00063215,-0.00406538
0.66,-0.111171,-0.144697,0.00342233,-0.000937326
0.67,-0.27771,-0.155116,-0.000686646,-0.00408718
0.68,-0.110299,-0.144958,0.00350952,-0.000904628
0.69,-0.276838,-0.153939,-0.000643049,-0.00403268
0.7,-0.110299,-0.144479,0.00347682,-0.000970023
0.71,-0.279454,-0.15346,-0.000708444,-0.00413077
0.72,-0.110299,-0.142779,0.00352042,-0.000915527
0.73,-0.278146,-0.153983,-0.000741141,-0.00410897
0.74,-0.110735,-0.14461,0.00347682,-0.000959124
0.75,-0.279454,-0.153591,-0.000697545,-0.00413077
0.76,-0.108119,-0.143825,0.00355312,-0.00088283
0.77,-0.279454,-0.154157,-0.000730242,-0.00411987
0.78,-0.109427,-0.144741,0.00345503,-0.000948225
0.79,-0.27989,-0.153939,-0.000741141,-0.00410897
0.8,-0.108555,-0.143651,0.00357492,-0.000893729
0.81,-0.281634,-0.15407,-0.000817435,-0.00414167
0.82,-0.108555,-0.143999,0.00353132,-0.00088283
0.83,-0.27989,-0.154419,-0.000762939,-0.00410897
0.84,-0.107247,-0.144305,0.00358582,-0.000871931
0.85,-0.282506,-0.154768,-0.000828334,-0.00419617
0.86,-0.107683,-0.144305,0.00353132,-0.000850133
0.87,-0.281634,-0.155073,-0.000708444,-0.00410897
0.88,-0.108119,-0.143215,0.00356402,-0.000871931
0.89,-0.282506,-0.154463,-0.000817435,-0.00414167
0.9,-0.106376,-0.144741,0.00367301,-0.000828334
0.91,-0.284249,-0.154375,-0.000773839,-0.00417437
0.92,-0.108991,-0.143869,0.00359671,-0.000893729
0.93,-0.28207,-0.155291,-0.000817435,-0.00420707
0.94,-0.10594,-0.144392,0.00368391,-0.000828334
0.95,-0.282942,-0.155596,-0.00075204,-0.00420707
0.96,-0.105504,-0.145656,0.00365121,-0.000861032
0.97,-0.282942,-0.155247,-0.000762939,-0.00420707
0.98,-0.106812,-0.143781,0.00364031,-0.00088283
0.99,-0.285121,-0.154942,-0.000817435,-0.00427246
1,-0.103324,-0.143694,0.00365121,-0.000850133
1.01,-0.281634,-0.154637,-0.000773839,-0.00418527
1.02,-0.105068,-0.144784,0.00369481,-0.000871931
1.03,-0.284249,-0.154899,-0.000795637,-0.00422886
1.04,-0.104196,-0.145438,0.0037275,-0.000828334
1.05,-0.285993,-0.155073,-0.000839233,-0.00421797
1.06,-0.105504,-0.144174,0.00367301,-0.000806536
1.07,-0.283377,-0.154027,-0.000784738,-0.00419617
1.08,-0.102016,-0.14352,0.0037384,-0.000784738
1.09,-0.285993,-0.155073,-0.000817435,-0.00422886
1.1,-0.10376,-0.143607,0.00368391,-0.000817435
1.11,-0.286865,-0.154768,-0.000893729,-0.00422886
1.12,-0.10376,-0.143912,0.00367301,-0.000817435
