DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 11.dwd
Config ID:,Sample 11.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Wednesday, January 01, 2025
Time:,18:38:07
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.12425,-0.336696,-0.00199454,-0.0063542
0.01,0.156512,-0.319301,0.00512259,-0.00114441
0.02,-0.122506,-0.336827,-0.00196184,-0.0063324
0.03,0.156512,-0.318691,0.00515529,-0.00113351
0.04,-0.122942,-0.335693,-0.00197274,-0.0063542
0.05,0.157384,-0.318386,0.00517709,-0.00108991
0.06,-0.121634,-0.335999,-0.00194005,-0.0063324
0.07,0.156948,-0.318298,0.00518799,-0.00111171
0.08,-0.123378,-0.335301,-0.00200544,-0.00636509
0.09,0.157819,-0.318211,0.00518799,-0.00114441
0.1,-0.123378,-0.336304,-0.00198364,-0.00637599
0.11,0.157819,-0.318211,0.00520979,-0.00111171
0.12,-0.122942,-0.335519,-0.00197274,-0.0063542
0.13,0.158255,-0.317339,0.00518799,-0.00107901
0.14,-0.125122,-0.335214,-0.00194005,-0.0063433
0.15,0.157384,-0.317383,0.00516619,-0.00108991
0.16,-0.123378,-0.334909,-0.00197274,-0.0063433
0.17,0.158691,-0.316816,0.00519889,-0.00107901
0.18,-0.123378,-0.335214,-0.00201634,-0.0062888
0.19,0.158255,-0.317078,0.00523158,-0.00106812
0.2,-0.124686,-0.335214,-0.00203814,-0.0063433
0.21,0.156948,-0.317906,0.00520979,-0.00105722
0.22,-0.12643,-0.334691,-0.00203814,-0.00637599
0.23,0.157819,-0.317601,0.00519889,-0.00105722
0.24,-0.125122,-0.334734,-0.00198364,-0.0063542
0.25,0.157819,-0.315944,0.00523158,-0.00110081
0.26,-0.125122,-0.335475,-0.00198364,-0.00636509
0.27,0.159563,-0.31699,0.00520979,-0.00108991
0.28,-0.124686,-0.335039,-0.00204904,-0.00639779
0.29,0.158691,-0.317514,0.00519889,-0.00110081
0.3,-0.125558,-0.334647,-0.00201634,-0.0063324
0.31,0.159563,-0.317383,0.00526428,-0.00106812
0.32,-0.126866,-0.335999,-0.00208173,-0.00638689
0.33,0.158691,-0.318168,0.00523158,-0.00111171
0.34,-0.124686,-0.335432,-0.00200544,-0.00636509
0.35,0.158691,-0.318211,0.00525338,-0.00106812
0.36,-0.127738,-0.334167,-0.00203814,-0.00640869
0.37,0.159563,-0.317339,0.00519889,-0.00103542
0.38,-0.125994,-0.335388,-0.00203814,-0.00636509
0.39,0.159563,-0.317644,0.00523158,-0.00104632
0.4,-0.12643,-0.334865,-0.00207084,-0.00637599
0.41,0.159999,-0.317601,0.00527518,-0.00105722
0.42,-0.127302,-0.334821,-0.00210353,-0.00638689
0.43,0.157819,-0.317165,0.00523158,-0.00102452
0.44,-0.125994,-0.335127,-0.00207084,-0.00641959
0.45,0.161307,-0.316947,0.00527518,-0.00101362
0.46,-0.125558,-0.335257,-0.00201634,-0.00637599
0.47,0.160435,-0.31808,0.00525338,-0.00104632
0.48,-0.126866,-0.335606,-0.00204904,-0.00639779
