DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 49.dwd
Config ID:,Sample 49.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,16:57:39
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.0427246,-0.538461,-0.000217983,0.000817435
0.01,0.0204904,-0.534406,0.00144958,0.00198364
0.02,-0.0427246,-0.538504,-0.000261579,0.000817435
0.03,0.0200544,-0.535453,0.00139509,0.00196184
0.04,-0.0431606,-0.540379,-0.00025068,0.000817435
0.05,0.0191825,-0.535104,0.00139509,0.00194005
0.06,-0.0422886,-0.539812,-0.000305176,0.000773839
0.07,0.0200544,-0.535671,0.00140599,0.00194005
0.08,-0.0405448,-0.538984,-0.000207084,0.000850133
0.09,0.0191825,-0.534581,0.00139509,0.00195095
0.1,-0.0396729,-0.538287,-0.000196184,0.000850133
0.11,0.0187465,-0.534494,0.00139509,0.00190735
0.12,-0.0409807,-0.538984,-0.000196184,0.000850133
0.13,0.0183105,-0.535366,0.00138419,0.00188555
0.14,-0.0401088,-0.540205,-0.000207084,0.000806536
0.15,0.0165667,-0.535845,0.00139509,0.00188555
0.16,-0.0418527,-0.540161,-0.000185285,0.000850133
0.17,0.0170026,-0.535366,0.00136239,0.00189645
0.18,-0.0396729,-0.538374,-0.000174386,0.000850133
0.19,0.0161307,-0.533927,0.00135149,0.00189645
0.2,-0.0401088,-0.538722,-0.00011989,0.000871931
0.21,0.0170026,-0.535322,0.00136239,0.00186375
0.22,-0.0388009,-0.537981,-0.000141689,0.000839233
0.23,0.0165667,-0.534188,0.0013188,0.00190735
0.24,-0.0388009,-0.538417,-0.000152588,0.000871931
0.25,0.0152588,-0.534276,0.0013079,0.00186375
0.26,-0.0405448,-0.538025,-0.000174386,0.000817435
0.27,0.0135149,-0.53445,0.00132969,0.00184195
0.28,-0.037929,-0.53881,-0.00011989,0.00088283
0.29,0.0156948,-0.535278,0.0013188,0.00187465
0.3,-0.0357492,-0.539115,-5.44957e-05,0.000926426
0.31,0.0152588,-0.535366,0.00135149,0.00188555
0.32,-0.0370571,-0.538984,-9.80922e-05,0.000915527
0.33,0.0143869,-0.535583,0.0012643,0.00182016
0.34,-0.037929,-0.538853,-0.00013079,0.00088283
0.35,0.0143869,-0.53493,0.0012643,0.00182016
0.36,-0.0357492,-0.53833,-0.00013079,0.000904628
0.37,0.0139509,-0.534973,0.001297,0.00182016
0.38,-0.0357492,-0.538243,-6.53948e-05,0.000937326
0.39,0.013079,-0.534842,0.001297,0.00184195
0.4,-0.0344413,-0.537807,-9.80922e-05,0.000937326
0.41,0.012643,-0.533316,0.0012752,0.00183105
0.42,-0.0340053,-0.537894,-2.17983e-05,0.000970023
0.43,0.012643,-0.533447,0.0012752,0.00180926
0.44,-0.0340053,-0.538025,-6.53948e-05,0.000937326
0.45,0.0104632,-0.535017,0.0012098,0.00176566
0.46,-0.0357492,-0.537415,-7.62939e-05,0.000937326
0.47,0.0100272,-0.534276,0.00118801,0.00174386
0.48,-0.0344413,-0.53663,-8.71931e-05,0.000937326
0.49,0.0117711,-0.534188,0.0012316,0.00179836
0.5,-0.0322614,-0.537197,-2.17983e-05,0.000959124
0.51,0.0108991,-0.533665,0.0012098,0.00177656
0.52,-0.0326974,-0.53663,-1.08991e-05,0.000970023
0.53,0.0100272,-0.53384,0.00115531,0.00180926
0.54,-0.0318255,-0.537197,-3.26974e-05,0.00100272
0.55,0.0108991,-0.533491,0.00108991,0.00176566
0.56,-0.0331334,-0.536455,-4.35965e-05,0.000991821
0.57,0.00871931,-0.533404,0.00115531,0.00176566
0.58,-0.0326974,-0.537676,-2.17983e-05,0.000991821
0.59,0.00871931,-0.535278,0.00114441,0.00174386
0.6,-0.0313895,-0.537415,0,0.00100272
0.61,0.00828334,-0.53506,0.00113351,0.00175476
0.62,-0.0313895,-0.536543,2.17983e-05,0.00100272
0.63,0.00915527,-0.534232,0.00114441,0.00175476
0.64,-0.0296456,-0.536325,0.000108991,0.00105722
0.65,0.0100272,-0.534058,0.00114441,0.00172206
0.66,-0.0296456,-0.537327,4.35965e-05,0.00102452
0.67,0.00697545,-0.534799,0.00103542,0.00165667
0.68,-0.0305176,-0.536979,1.08991e-05,0.00103542
0.69,0.00610352,-0.534581,0.00106812,0.00165667
0.7,-0.0292097,-0.536586,5.44957e-05,0.000980922
0.71,0.00697545,-0.533709,0.00110081,0.00168937
0.72,-0.0283378,-0.536368,9.80922e-05,0.00102452
0.73,0.00610352,-0.533229,0.00103542,0.00168937
0.74,-0.0287737,-0.535889,8.71931e-05,0.00101362
0.75,0.00610352,-0.533534,0.00103542,0.00166757
0.76,-0.0279018,-0.535976,8.71931e-05,0.00103542
0.77,0.00610352,-0.533665,0.00103542,0.00163487
0.78,-0.0279018,-0.536673,8.71931e-05,0.00103542
0.79,0.00435965,-0.53445,0.00103542,0.00162397
0.8,-0.0274658,-0.536891,8.71931e-05,0.00102452
0.81,0.00392369,-0.534755,0.000970023,0.00161307
0.82,-0.0270299,-0.537153,8.71931e-05,0.00105722
0.83,0.00479562,-0.534319,0.00103542,0.00166757
0.84,-0.025722,-0.536673,0.000163487,0.00107901
0.85,0.00523158,-0.534406,0.00102452,0.00165667
0.86,-0.025286,-0.536935,0.000141689,0.00106812
0.87,0.00348772,-0.53384,0.000991821,0.00160217
0.88,-0.025722,-0.536281,0.000141689,0.00107901
0.89,0.00261579,-0.534624,0.000980922,0.00158037
0.9,-0.0261579,-0.53724,0.000207084,0.00111171
0.91,0.00174386,-0.535366,0.00101362,0.00161307
0.92,-0.0244141,-0.535976,0.000152588,0.00108991
0.93,0.00174386,-0.535366,0.000970023,0.00156948
0.94,-0.02485,-0.536804,0.000207084,0.00108991
0.95,0.000871931,-0.534145,0.000991821,0.00156948
0.96,-0.025286,-0.536979,0.000228882,0.00108991
