DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 31.dwd
Config ID:,Sample 31.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,10:13:36
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.144741,-0.502668,8.71931e-05,0.000806536
0.01,0.112479,-0.503845,-0.000610352,0.000163487
0.02,0.146048,-0.502755,5.44957e-05,0.000795637
0.03,0.112479,-0.504107,-0.000653948,0.000185285
0.04,0.146484,-0.502363,9.80922e-05,0.000817435
0.05,0.110735,-0.504761,-0.000675746,0.000174386
0.06,0.14692,-0.502276,9.80922e-05,0.000806536
0.07,0.110299,-0.503845,-0.000697545,0.00011989
0.08,0.146484,-0.501927,8.71931e-05,0.000795637
0.09,0.110299,-0.502886,-0.00063215,0.00011989
0.1,0.14692,-0.501447,6.53948e-05,0.000839233
0.11,0.109427,-0.503453,-0.000686646,0.00011989
0.12,0.145612,-0.501055,6.53948e-05,0.000806536
0.13,0.109863,-0.504456,-0.000686646,0.00013079
0.14,0.14692,-0.503366,0.000108991,0.000828334
0.15,0.109863,-0.504935,-0.000686646,0.000141689
0.16,0.147356,-0.502232,0.000141689,0.000828334
0.17,0.108555,-0.503017,-0.000708444,8.71931e-05
0.18,0.145612,-0.500619,0.00011989,0.000817435
0.19,0.109863,-0.504281,-0.000708444,7.62939e-05
0.2,0.147792,-0.502101,0.000185285,0.000861032
0.21,0.110299,-0.503758,-0.000664847,9.80922e-05
0.22,0.14692,-0.501927,0.000141689,0.000817435
0.23,0.108119,-0.504456,-0.000697545,7.62939e-05
0.24,0.145176,-0.502145,0.000141689,0.000795637
0.25,0.108555,-0.503889,-0.000719343,0.00011989
0.26,0.148228,-0.502101,0.000217983,0.000828334
0.27,0.108119,-0.504325,-0.000708444,6.53948e-05
0.28,0.146484,-0.502494,0.000152588,0.000817435
0.29,0.108119,-0.503714,-0.00075204,5.44957e-05
0.3,0.147356,-0.502014,0.000196184,0.000850133
0.31,0.109863,-0.504761,-0.000664847,8.71931e-05
0.32,0.1491,-0.502058,0.000163487,0.000839233
0.33,0.108119,-0.504107,-0.000719343,6.53948e-05
0.34,0.147792,-0.501622,9.80922e-05,0.000828334
0.35,0.107247,-0.503889,-0.000784738,8.71931e-05
0.36,0.149972,-0.501622,0.00025068,0.000839233
0.37,0.109427,-0.503671,-0.000686646,9.80922e-05
0.38,0.148664,-0.50245,0.000239781,0.000871931
0.39,0.10594,-0.505022,-0.000741141,5.44957e-05
0.4,0.147356,-0.503366,0.000185285,0.000893729
0.41,0.106376,-0.505894,-0.000784738,7.62939e-05
0.42,0.150408,-0.503278,0.000239781,0.000893729
0.43,0.107683,-0.505415,-0.000708444,0.00011989
0.44,0.148664,-0.503235,0.000174386,0.000893729
0.45,0.105504,-0.50524,-0.000795637,5.44957e-05
0.46,0.148664,-0.503453,0.000239781,0.000871931
0.47,0.106812,-0.504499,-0.000773839,7.62939e-05
0.48,0.150844,-0.50306,0.000294277,0.000893729
0.49,0.108119,-0.505502,-0.000762939,7.62939e-05
0.5,0.149536,-0.502799,0.000217983,0.000904628
0.51,0.10594,-0.505022,-0.00075204,3.26974e-05
0.52,0.149536,-0.501971,0.000294277,0.000893729
0.53,0.107247,-0.504935,-0.000719343,6.53948e-05
0.54,0.150844,-0.502058,0.000261579,0.000904628
0.55,0.106376,-0.504194,-0.00075204,7.62939e-05
0.56,0.149972,-0.502319,0.00025068,0.000871931
0.57,0.104632,-0.505197,-0.000828334,1.08991e-05
0.58,0.151716,-0.503191,0.000283378,0.000904628
0.59,0.107247,-0.505153,-0.000730242,5.44957e-05
0.6,0.151716,-0.502581,0.000294277,0.000948225
0.61,0.106812,-0.504892,-0.000773839,4.35965e-05
0.62,0.151716,-0.502799,0.000239781,0.000893729
0.63,0.105504,-0.505589,-0.000762939,4.35965e-05
