DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 3.dwd
Config ID:,Sample 3.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Wednesday, January 01, 2025
Time:,17:09:41
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.195748,-0.0476946,0.00837054,-0.000141689
0.01,-0.0728062,-0.0642177,0.00154768,-0.00514439
0.02,0.195748,-0.0482614,0.00839233,-0.000163487
0.03,-0.0723703,-0.0643485,0.00160217,-0.00516619
0.04,0.19662,-0.0482614,0.00840323,-0.000174386
0.05,-0.0741141,-0.0651768,0.00154768,-0.00522069
0.06,0.193569,-0.0488281,0.00827244,-0.000217983
0.07,-0.0741141,-0.0650024,0.00155858,-0.00519889
0.08,0.195313,-0.0490897,0.00838143,-0.000174386
0.09,-0.0736782,-0.0651768,0.00158037,-0.00522069
0.1,0.195748,-0.0490461,0.00834874,-0.000217983
0.11,-0.0723703,-0.0649588,0.00150408,-0.00520979
0.12,0.197492,-0.0479998,0.00841413,-0.000141689
0.13,-0.075422,-0.0652204,0.00150408,-0.00520979
0.14,0.194005,-0.0491769,0.00833784,-0.000163487
0.15,-0.0745501,-0.0655692,0.00153678,-0.00523158
0.16,0.195313,-0.0479126,0.00838143,-0.000152588
0.17,-0.074986,-0.0649152,0.00156948,-0.00522069
0.18,0.197056,-0.0486973,0.00843593,-0.000141689
0.19,-0.0723703,-0.0643921,0.00154768,-0.00516619
0.2,0.196184,-0.0485665,0.00838143,-0.00013079
0.21,-0.0771659,-0.0655256,0.00146048,-0.00523158
0.22,0.194441,-0.047869,0.00835964,-0.000174386
0.23,-0.0723703,-0.0653076,0.00163487,-0.00522069
0.24,0.197928,-0.0479562,0.00844683,-0.000174386
0.25,-0.0736782,-0.0649588,0.00154768,-0.00520979
0.26,0.195748,-0.0482614,0.00833784,-0.000152588
0.27,-0.0745501,-0.0643049,0.00151498,-0.00518799
0.28,0.195313,-0.0478254,0.00834874,-0.000152588
0.29,-0.075858,-0.0648717,0.00152588,-0.00522069
0.3,0.195748,-0.0476074,0.00841413,-0.000163487
0.31,-0.0741141,-0.0643049,0.00158037,-0.00524248
0.32,0.198364,-0.0472151,0.00847953,-0.000141689
0.33,-0.074986,-0.0651332,0.00152588,-0.00522069
0.34,0.197056,-0.0481306,0.00840323,-9.80922e-05
0.35,-0.0736782,-0.0652204,0.00152588,-0.00519889
0.36,0.197056,-0.0479126,0.00842503,-0.000141689
0.37,-0.0767299,-0.065046,0.00147138,-0.00527518
0.38,0.197928,-0.0498308,0.00843593,-0.000141689
0.39,-0.0710624,-0.0644357,0.00154768,-0.00519889
0.4,0.198364,-0.0478254,0.00844683,-7.62939e-05
0.41,-0.0762939,-0.0659616,0.00147138,-0.00528608
0.42,0.196184,-0.0478254,0.00839233,-0.000174386
0.43,-0.0745501,-0.0656564,0.00151498,-0.00524248
0.44,0.197056,-0.0498744,0.00844683,-0.00011989
0.45,-0.0762939,-0.0657,0.00143869,-0.00523158
0.46,0.197928,-0.048087,0.00843593,-9.80922e-05
0.47,-0.0736782,-0.0653512,0.00148228,-0.00517709
0.48,0.196184,-0.0491769,0.00843593,-7.62939e-05
0.49,-0.075858,-0.0651768,0.00146048,-0.00525338
0.5,0.197492,-0.047869,0.00849043,-0.00011989
0.51,-0.075858,-0.0652204,0.00150408,-0.00524248
0.52,0.196184,-0.0483922,0.00838143,-0.00013079
0.53,-0.0767299,-0.0660924,0.00141689,-0.00524248
0.54,0.199236,-0.0488281,0.00842503,-8.71931e-05
0.55,-0.0745501,-0.065918,0.00154768,-0.00520979
0.56,0.196184,-0.0490025,0.00845773,-0.000163487
0.57,-0.0780378,-0.0660488,0.00147138,-0.00531878
0.58,0.195313,-0.0493513,0.00840323,-0.000174386
0.59,-0.075422,-0.0666591,0.00148228,-0.00519889
0.6,0.197492,-0.050572,0.00844683,-0.000108991
0.61,-0.0767299,-0.0665283,0.00146048,-0.00527518
0.62,0.200108,-0.0497437,0.00850133,-0.00013079
0.63,-0.075422,-0.0664411,0.00154768,-0.00524248
0.64,0.1988,-0.0490461,0.00844683,-0.00011989
0.65,-0.0762939,-0.0657,0.00149318,-0.00523158
0.66,0.198364,-0.0493513,0.00846863,-0.00013079
0.67,-0.0776018,-0.0672259,0.00144958,-0.00528608
0.68,0.194877,-0.049918,0.00838143,-0.00013079
0.69,-0.075422,-0.0663539,0.00151498,-0.00522069
0.7,0.201852,-0.0489589,0.00852312,-5.44957e-05
0.71,-0.074986,-0.0665719,0.00154768,-0.00524248
0.72,0.19662,-0.0500052,0.00841413,-0.00013079
0.73,-0.0771659,-0.0660488,0.00146048,-0.00522069
0.74,0.199236,-0.0486101,0.00844683,-6.53948e-05
0.75,-0.075858,-0.065264,0.00152588,-0.00524248
0.76,0.197056,-0.0489589,0.00843593,-0.000163487
0.77,-0.0767299,-0.0658308,0.00148228,-0.00529698
0.78,0.199236,-0.0489153,0.00852312,-7.62939e-05
0.79,-0.0776018,-0.0653512,0.00142779,-0.00528608
0.8,0.197056,-0.0485229,0.00840323,-0.000108991
0.81,-0.0776018,-0.0650896,0.00146048,-0.00524248
0.82,0.200108,-0.0484794,0.00853402,-9.80922e-05
0.83,-0.0767299,-0.0646973,0.00150408,-0.00527518
0.84,0.197492,-0.0479562,0.00847953,-0.000185285
0.85,-0.075422,-0.0652204,0.00150408,-0.00525338
0.86,0.20098,-0.0479998,0.00852312,-4.35965e-05
0.87,-0.0762939,-0.0650024,0.00144958,-0.00526428
0.88,0.197492,-0.0491769,0.00841413,-0.00013079
0.89,-0.0776018,-0.066136,0.00147138,-0.00528608
0.9,0.201852,-0.0481306,0.00854492,-8.71931e-05
0.91,-0.0745501,-0.0653948,0.00152588,-0.00525338
0.92,0.200108,-0.0486101,0.00846863,-0.00011989
0.93,-0.0771659,-0.0651332,0.00142779,-0.00525338
0.94,0.199236,-0.0485665,0.00849043,-9.80922e-05
0.95,-0.0780378,-0.0657872,0.00143869,-0.00528608
0.96,0.197928,-0.0485229,0.00843593,-0.000141689
0.97,-0.075422,-0.0660052,0.00147138,-0.00529698
0.98,0.202724,-0.0497001,0.00857762,-7.62939e-05
0.99,-0.075858,-0.0663975,0.00148228,-0.00527518
1,0.1988,-0.0493949,0.00840323,-9.80922e-05
1.01,-0.0767299,-0.0667463,0.00146048,-0.00525338
1.02,0.20098,-0.0483922,0.00851223,-5.44957e-05
1.03,-0.075422,-0.0655256,0.00158037,-0.00525338
1.04,0.199672,-0.0500052,0.00847953,-0.00011989
1.05,-0.0767299,-0.0667899,0.00140599,-0.00531878
1.06,0.20098,-0.0493949,0.00850133,-6.53948e-05
1.07,-0.074986,-0.065918,0.00146048,-0.00520979
1.08,0.197928,-0.0490461,0.00843593,-0.000108991
1.09,-0.0771659,-0.0663975,0.00143869,-0.00529698
1.1,0.20098,-0.0488717,0.00849043,-0.00011989
1.11,-0.0771659,-0.0665283,0.00144958,-0.00527518
1.12,0.20098,-0.0496565,0.00851223,-9.80922e-05
1.13,-0.0745501,-0.0670079,0.00143869,-0.00522069
1.14,0.202288,-0.0486973,0.00850133,-4.35965e-05
1.15,-0.0776018,-0.0653076,0.00141689,-0.00525338
1.16,0.1988,-0.0486537,0.00850133,-0.000141689
1.17,-0.0762939,-0.0670079,0.00142779,-0.00526428
1.18,0.20316,-0.0492205,0.00854492,-4.35965e-05
1.19,-0.074986,-0.0667899,0.00144958,-0.00520979
1.2,0.200544,-0.0492641,0.00844683,-4.35965e-05
1.21,-0.0776018,-0.0656564,0.00142779,-0.00525338
1.22,0.200544,-0.0485229,0.00847953,-6.53948e-05
1.23,-0.0776018,-0.0651768,0.00146048,-0.00529698
1.24,0.200544,-0.048305,0.00845773,-8.71931e-05
1.25,-0.0771659,-0.0660488,0.00142779,-0.00526428
1.26,0.201852,-0.0497001,0.00851223,-7.62939e-05
1.27,-0.075858,-0.0682722,0.00144958,-0.00528608
1.28,0.199672,-0.0511387,0.00849043,-0.000108991
1.29,-0.075858,-0.0672259,0.00148228,-0.00528608
1.3,0.202724,-0.0500488,0.00852312,-5.44957e-05
1.31,-0.0771659,-0.0669207,0.00143869,-0.00531878
1.32,0.200108,-0.049918,0.00842503,-0.00011989
1.33,-0.074986,-0.0667899,0.00140599,-0.00525338
1.34,0.204032,-0.0494385,0.00853402,1.08991e-05
1.35,-0.0745501,-0.065918,0.00142779,-0.00527518
1.36,0.199672,-0.0493949,0.00852312,-0.000108991
1.37,-0.0776018,-0.0663975,0.00139509,-0.00531878
1.38,0.200544,-0.0497872,0.00845773,-6.53948e-05
1.39,-0.0762939,-0.0662231,0.00137329,-0.00529698
1.4,0.202724,-0.0494821,0.00853402,-2.17983e-05
1.41,-0.074986,-0.0662667,0.00149318,-0.00522069
1.42,0.202724,-0.0495257,0.00855582,-3.26974e-05
1.43,-0.0784738,-0.066136,0.00138419,-0.00529698
1.44,0.200108,-0.0497001,0.00850133,-0.000108991
1.45,-0.075858,-0.0656564,0.00149318,-0.00526428
1.46,0.201852,-0.0488281,0.00858852,-4.35965e-05
1.47,-0.0762939,-0.0653076,0.00142779,-0.00524248
1.48,0.200108,-0.0482614,0.00850133,-1.08991e-05
1.49,-0.0776018,-0.0653512,0.00144958,-0.00526428
1.5,0.201852,-0.0488281,0.00856672,-5.44957e-05
1.51,-0.0780378,-0.0665719,0.00143869,-0.00526428
1.52,0.200108,-0.0492205,0.00846863,-5.44957e-05
