DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 30.dwd
Config ID:,Sample 30.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Thursday, January 02, 2025
Time:,18:20:36
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.208391,-0.488761,0.00554766,0.00354222
0.01,0.0187465,-0.501055,0.000599452,2.17983e-05
0.02,0.207955,-0.489546,0.00552586,0.00349862
0.03,0.0191825,-0.501055,0.000610352,2.17983e-05
0.04,0.207084,-0.488892,0.00554766,0.00352042
0.05,0.0200544,-0.501709,0.000686646,6.53948e-05
0.06,0.209263,-0.487845,0.00552586,0.00360761
0.07,0.0226702,-0.500706,0.000664847,0.000108991
0.08,0.208391,-0.489066,0.00555856,0.00355312
0.09,0.0222342,-0.501099,0.000708444,9.80922e-05
0.1,0.208391,-0.489938,0.00554766,0.00353132
0.11,0.025286,-0.500401,0.000675746,8.71931e-05
0.12,0.210571,-0.488543,0.00552586,0.00358582
0.13,0.0239781,-0.500401,0.000719343,0.000141689
0.14,0.209263,-0.488674,0.00553676,0.00355312
0.15,0.025286,-0.500358,0.000762939,0.00013079
0.16,0.210571,-0.488848,0.00553676,0.00355312
0.17,0.0270299,-0.50027,0.000762939,0.000163487
0.18,0.210571,-0.488935,0.00555856,0.00359671
0.19,0.0279018,-0.50014,0.000795637,0.000185285
0.2,0.210135,-0.488586,0.00559126,0.00357492
0.21,0.025722,-0.500793,0.000817435,0.000141689
0.22,0.209263,-0.488674,0.00556946,0.00357492
0.23,0.025722,-0.500706,0.00075204,0.000141689
0.24,0.207955,-0.488412,0.00550406,0.00357492
0.25,0.02485,-0.500575,0.000784738,0.000141689
0.26,0.206648,-0.488412,0.00544957,0.00349862
0.27,0.0235421,-0.499224,0.000741141,0.00011989
0.28,0.203596,-0.487671,0.00541687,0.00347682
0.29,0.025286,-0.498788,0.000719343,0.000163487
0.3,0.205776,-0.487366,0.00547137,0.00350952
0.31,0.0265939,-0.498962,0.000773839,0.000196184
0.32,0.206648,-0.487584,0.00548227,0.00350952
0.33,0.0261579,-0.499704,0.000741141,0.00011989
0.34,0.204032,-0.488499,0.00542777,0.00348772
0.35,0.0244141,-0.499442,0.000741141,0.000108991
0.36,0.202724,-0.487845,0.00535148,0.00345503
0.37,0.0213623,-0.500837,0.000675746,6.53948e-05
0.38,0.20098,-0.488194,0.00536237,0.00341143
0.39,0.0222342,-0.49918,0.000664847,7.62939e-05
0.4,0.199236,-0.487322,0.00531878,0.00337873
0.41,0.0217983,-0.499486,0.000686646,5.44957e-05
0.42,0.1988,-0.487845,0.00530788,0.00333514
0.43,0.0239781,-0.499791,0.000708444,7.62939e-05
0.44,0.199236,-0.488543,0.00525338,0.00336783
0.45,0.0239781,-0.500009,0.000697545,7.62939e-05
0.46,0.200544,-0.489153,0.00523158,0.00335693
0.47,0.025722,-0.501186,0.000762939,0.00013079
0.48,0.199672,-0.490723,0.00529698,0.00337873
0.49,0.0274658,-0.500706,0.000806536,0.000174386
0.5,0.20098,-0.49033,0.00530788,0.00336783
0.51,0.0279018,-0.500881,0.000828334,0.000152588
0.52,0.200108,-0.489066,0.00531878,0.00338963
0.53,0.0279018,-0.500096,0.000806536,0.000174386
0.54,0.201852,-0.489197,0.00534058,0.00340053
0.55,0.0305176,-0.501535,0.000893729,0.000228882
0.56,0.201852,-0.490461,0.00532968,0.00343323
0.57,0.0313895,-0.501578,0.000937326,0.000261579
0.58,0.202724,-0.489022,0.00536237,0.00343323
0.59,0.0331334,-0.499616,0.000915527,0.00025068
0.6,0.202724,-0.489938,0.00537327,0.00341143
0.61,0.0322614,-0.500706,0.000915527,0.000294277
0.62,0.201416,-0.489458,0.00538417,0.00340053
0.63,0.0335693,-0.500314,0.000926426,0.00025068
0.64,0.201852,-0.489764,0.00535148,0.00340053
0.65,0.0344413,-0.500706,0.000980922,0.000261579
0.66,0.201416,-0.490505,0.00534058,0.00340053
0.67,0.0322614,-0.500619,0.000959124,0.00025068
0.68,0.200108,-0.488848,0.00529698,0.00336783
0.69,0.0331334,-0.500881,0.000937326,0.00025068
0.7,0.1988,-0.490505,0.00529698,0.00337873
0.71,0.0318255,-0.500619,0.000904628,0.000261579
0.72,0.197056,-0.490069,0.00524248,0.00336783
0.73,0.0292097,-0.501883,0.000850133,0.000174386
0.74,0.194005,-0.490287,0.00523158,0.00329154
0.75,0.0300816,-0.502232,0.000828334,0.000196184
0.76,0.194877,-0.491071,0.00516619,0.00325884
0.77,0.0270299,-0.502101,0.000806536,0.000185285
0.78,0.192697,-0.490592,0.00511169,0.00325884
0.79,0.0244141,-0.500445,0.000719343,0.00013079
0.8,0.188337,-0.489851,0.0050136,0.00319345
0.81,0.0226702,-0.50184,0.000686646,9.80922e-05
0.82,0.185721,-0.490941,0.0049918,0.00311715
0.83,0.0204904,-0.501229,0.000653948,2.17983e-05
0.84,0.183977,-0.490897,0.00491551,0.00308446
0.85,0.0209263,-0.501186,0.000621251,3.26974e-05
0.86,0.184413,-0.491377,0.00492641,0.00306266
0.87,0.0226702,-0.501753,0.000697545,2.17983e-05
0.88,0.184849,-0.490156,0.00491551,0.00305176
0.89,0.0235421,-0.501491,0.00075204,5.44957e-05
0.9,0.184849,-0.492074,0.00492641,0.00305176
0.91,0.0226702,-0.502407,0.000719343,5.44957e-05
0.92,0.181362,-0.490417,0.00485012,0.00299726
0.93,0.0226702,-0.501055,0.000697545,3.26974e-05
0.94,0.181798,-0.490941,0.00490461,0.00298636
0.95,0.0191825,-0.500706,0.000643049,-1.08991e-05
0.96,0.178746,-0.490374,0.00480652,0.00297546
0.97,0.0183105,-0.502058,0.000566755,1.08991e-05
0.98,0.17831,-0.491987,0.00475202,0.00294277
0.99,0.0191825,-0.501099,0.000664847,0
1,0.17831,-0.491071,0.00479562,0.00296456
1.01,0.0196184,-0.501535,0.000599452,2.17983e-05
1.02,0.177002,-0.490897,0.00473022,0.00294277
1.03,0.0178746,-0.502276,0.000577654,-1.08991e-05
1.04,0.174386,-0.491507,0.00469753,0.00288827
1.05,0.0165667,-0.50075,0.000555856,-7.62939e-05
1.06,0.172642,-0.491813,0.00467573,0.00286647
1.07,0.0178746,-0.501578,0.000621251,-2.17983e-05
1.08,0.173514,-0.491071,0.00467573,0.00289917
1.09,0.0200544,-0.500619,0.000686646,2.17983e-05
1.1,0.175258,-0.491769,0.00469753,0.00293187
1.11,0.0239781,-0.500401,0.00075204,9.80922e-05
1.12,0.177002,-0.490548,0.00471933,0.00292097
1.13,0.0261579,-0.501753,0.000795637,0.00013079
1.14,0.179182,-0.492118,0.00479562,0.00299726
1.15,0.0292097,-0.499878,0.000817435,0.000152588
1.16,0.180926,-0.490417,0.00488281,0.00300816
1.17,0.0296456,-0.500009,0.000893729,0.000207084
1.18,0.18049,-0.490461,0.00486101,0.00300816
1.19,0.0326974,-0.499965,0.000959124,0.000239781
1.2,0.18267,-0.490505,0.00491551,0.00305176
1.21,0.0348772,-0.499486,0.00104632,0.000272478
1.22,0.18267,-0.489458,0.00491551,0.00305176
1.23,0.0348772,-0.499834,0.00103542,0.000294277
1.24,0.181798,-0.490766,0.00488281,0.00304086
1.25,0.0357492,-0.499965,0.00104632,0.000326974
1.26,0.183977,-0.490941,0.00493731,0.00307356
1.27,0.038365,-0.500052,0.00105722,0.000348772
1.28,0.183977,-0.49033,0.00494821,0.00306266
1.29,0.038365,-0.500358,0.00106812,0.000348772
1.3,0.183105,-0.491071,0.00487191,0.00306266
1.31,0.037493,-0.500358,0.00107901,0.000316075
1.32,0.183105,-0.490505,0.00487191,0.00300816
1.33,0.0370571,-0.500052,0.00112261,0.000326974
1.34,0.182234,-0.490417,0.00488281,0.00302996
1.35,0.037493,-0.500314,0.00105722,0.000359671
1.36,0.180926,-0.491333,0.00485012,0.00298636
1.37,0.0361851,-0.499616,0.00106812,0.000370571
1.38,0.180926,-0.489851,0.00488281,0.00304086
1.39,0.0366211,-0.49918,0.00105722,0.000359671
1.4,0.18049,-0.490984,0.00483922,0.00302996
1.41,0.0361851,-0.499747,0.00106812,0.000337873
1.42,0.177874,-0.489982,0.00476292,0.00296456
1.43,0.0344413,-0.500793,0.00105722,0.000305176
1.44,0.177002,-0.490941,0.00470843,0.00293187
1.45,0.0366211,-0.499878,0.00103542,0.000337873
1.46,0.177438,-0.490853,0.00477382,0.00293187
1.47,0.037493,-0.500096,0.00107901,0.000348772
1.48,0.176566,-0.490723,0.00476292,0.00295367
1.49,0.037929,-0.499529,0.00107901,0.000326974
1.5,0.177438,-0.491115,0.00475202,0.00296456
1.51,0.0405448,-0.500009,0.00110081,0.000392369
1.52,0.178746,-0.491246,0.00474112,0.00299726
1.53,0.0396729,-0.500837,0.00115531,0.000403268
