DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 45.dwd
Config ID:,Sample 45.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,15:38:53
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.2982,-0.465393,0.0138746,0.0038038
0.01,0.0100272,-0.482701,0.00645229,-0.00165667
0.02,0.297764,-0.466134,0.0138528,0.0037711
0.03,0.00915527,-0.483616,0.00648499,-0.00163487
0.04,0.299072,-0.464347,0.0138528,0.0038038
0.05,0.0104632,-0.482832,0.00646319,-0.00163487
0.06,0.298636,-0.466134,0.0138855,0.0037929
0.07,0.00915527,-0.482657,0.00647409,-0.00163487
0.08,0.297328,-0.465524,0.0138964,0.0037602
0.09,0.00959124,-0.482657,0.00643049,-0.00163487
0.1,0.2982,-0.464042,0.0138855,0.0037929
0.11,0.00871931,-0.482614,0.00646319,-0.00168937
0.12,0.297764,-0.464172,0.0137983,0.0037602
0.13,0.00915527,-0.481131,0.00644139,-0.00166757
0.14,0.299072,-0.464914,0.0138528,0.003782
0.15,0.00915527,-0.482788,0.00648499,-0.00161307
0.16,0.299072,-0.464565,0.0138528,0.0037711
0.17,0.00741141,-0.482614,0.00640869,-0.00165667
0.18,0.297328,-0.464303,0.0138637,0.0037711
0.19,0.00828334,-0.482047,0.00645229,-0.00166757
0.2,0.30038,-0.463518,0.0138855,0.0037929
0.21,0.0104632,-0.482309,0.00646319,-0.00165667
0.22,0.298636,-0.463824,0.0138637,0.0037711
0.23,0.00784738,-0.482178,0.00646319,-0.00165667
0.24,0.2982,-0.463606,0.0138746,0.0037711
0.25,0.0100272,-0.481088,0.00646319,-0.00163487
0.26,0.30038,-0.463693,0.0138964,0.0038147
0.27,0.00959124,-0.482134,0.00644139,-0.00163487
0.28,0.2982,-0.463344,0.0138855,0.0037929
0.29,0.00828334,-0.481611,0.00636509,-0.00166757
0.3,0.299508,-0.463606,0.0138528,0.0037711
0.31,0.0108991,-0.481611,0.00648499,-0.00165667
0.32,0.30038,-0.462298,0.0138855,0.0038147
0.33,0.00784738,-0.481219,0.00646319,-0.00168937
0.34,0.296892,-0.463824,0.0138528,0.0037602
0.35,0.00871931,-0.482134,0.00647409,-0.00165667
0.36,0.30038,-0.463475,0.0138637,0.0038147
0.37,0.00915527,-0.481437,0.00645229,-0.00162397
0.38,0.299072,-0.464608,0.0139073,0.003782
0.39,0.00697545,-0.481916,0.00643049,-0.00167847
0.4,0.299072,-0.463998,0.0138855,0.003782
0.41,0.00915527,-0.481088,0.00644139,-0.00163487
0.42,0.299944,-0.46439,0.0139073,0.00384739
0.43,0.00828334,-0.481524,0.00649588,-0.00163487
0.44,0.296892,-0.463824,0.0138637,0.003782
