DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 19.dwd
Config ID:,Sample 19.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Thursday, January 02, 2025
Time:,14:35:18
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,79.2507,-0.338353,0.62561,-0.0495693
0.01,79.2546,-0.337655,0.625785,-0.0495584
0.02,79.2515,-0.337655,0.625523,-0.049602
0.03,79.2542,-0.337263,0.625796,-0.0495802
0.04,79.2515,-0.338222,0.625589,-0.049602
0.05,79.2537,-0.337655,0.625774,-0.0495693
0.06,79.2515,-0.33844,0.625556,-0.0496347
0.07,79.2542,-0.337176,0.625796,-0.0495475
0.08,79.252,-0.337437,0.625589,-0.0495911
0.09,79.2546,-0.337655,0.625752,-0.0495693
0.1,79.2498,-0.337786,0.625599,-0.0496238
0.11,79.2537,-0.337001,0.625774,-0.0495366
0.12,79.2502,-0.338091,0.625599,-0.0495475
0.13,79.2533,-0.336783,0.625796,-0.0495366
0.14,79.2502,-0.338048,0.625578,-0.0496129
0.15,79.2537,-0.337524,0.625817,-0.0495366
0.16,79.2511,-0.338484,0.625632,-0.0495802
0.17,79.2537,-0.338178,0.625752,-0.0495366
0.18,79.2515,-0.338527,0.62561,-0.0496129
0.19,79.2533,-0.338135,0.625752,-0.0495475
0.2,79.2511,-0.338484,0.625621,-0.0495911
0.21,79.2542,-0.337481,0.625763,-0.0495693
0.22,79.2507,-0.339007,0.625621,-0.0495802
0.23,79.252,-0.338484,0.625785,-0.0495148
0.24,79.2498,-0.338702,0.625599,-0.049602
0.25,79.2528,-0.33735,0.625763,-0.0495693
0.26,79.2515,-0.339137,0.625578,-0.0495693
0.27,79.2546,-0.337742,0.625785,-0.0495257
0.28,79.2515,-0.33796,0.625599,-0.0495911
0.29,79.2542,-0.337742,0.625741,-0.0495693
0.3,79.2515,-0.338222,0.625621,-0.049602
0.31,79.2542,-0.338048,0.62573,-0.0495148
0.32,79.2515,-0.338832,0.625621,-0.0495584
0.33,79.2533,-0.338702,0.625774,-0.0495257
0.34,79.2507,-0.33844,0.62561,-0.0495475
0.35,79.2528,-0.337568,0.625763,-0.0495366
0.36,79.2511,-0.33674,0.625589,-0.049602
0.37,79.2537,-0.336652,0.625774,-0.0495148
0.38,79.2515,-0.338135,0.625589,-0.0495802
0.39,79.2537,-0.337394,0.625763,-0.0495366
0.4,79.2511,-0.33796,0.62561,-0.0495911
0.41,79.2528,-0.337917,0.625752,-0.0495148
0.42,79.2507,-0.339486,0.625621,-0.0495475
0.43,79.2528,-0.338353,0.62573,-0.0495257
0.44,79.2498,-0.33844,0.625599,-0.0495584
0.45,79.2533,-0.337917,0.625817,-0.0495257
0.46,79.2507,-0.337481,0.625632,-0.0495911
0.47,79.2528,-0.337001,0.625796,-0.0495148
0.48,79.2502,-0.338309,0.625599,-0.049602
0.49,79.2524,-0.33796,0.625774,-0.049493
0.5,79.2489,-0.338571,0.625599,-0.0495911
0.51,79.252,-0.337612,0.625698,-0.0495257
0.52,79.2498,-0.338135,0.625632,-0.0495366
0.53,79.2524,-0.338222,0.625719,-0.0495257
0.54,79.2489,-0.33796,0.625621,-0.0495802
0.55,79.2524,-0.337655,0.625719,-0.0495475
0.56,79.2494,-0.337873,0.625632,-0.0495693
0.57,79.2528,-0.338658,0.625796,-0.0495257
0.58,79.2502,-0.338527,0.625599,-0.0495584
0.59,79.2515,-0.338396,0.625752,-0.0495475
0.6,79.2494,-0.338178,0.625632,-0.0495366
0.61,79.252,-0.338484,0.625763,-0.049493
0.62,79.2507,-0.338309,0.625621,-0.0495366
0.63,79.2533,-0.338396,0.625774,-0.0495366
0.64,79.2498,-0.338658,0.625665,-0.0495475
0.65,79.2528,-0.338048,0.625752,-0.0495584
0.66,79.2511,-0.337655,0.625589,-0.0495693
0.67,79.2528,-0.33844,0.625774,-0.0495257
0.68,79.2507,-0.338658,0.625599,-0.0495475
0.69,79.2528,-0.338832,0.625785,-0.0495366
0.7,79.2507,-0.338702,0.625589,-0.0495693
0.71,79.2528,-0.338658,0.62573,-0.0495039
0.72,79.2498,-0.339181,0.625643,-0.0495693
0.73,79.2515,-0.338135,0.62573,-0.0495148
0.74,79.2502,-0.338048,0.62561,-0.0495802
0.75,79.252,-0.337655,0.625752,-0.0495148
0.76,79.2498,-0.338353,0.625643,-0.0495475
0.77,79.252,-0.338178,0.625719,-0.0495148
0.78,79.2507,-0.338309,0.625632,-0.0495584
0.79,79.2515,-0.338571,0.625796,-0.0495039
0.8,79.2498,-0.337917,0.625621,-0.0495366
0.81,79.2515,-0.33783,0.625774,-0.0495039
0.82,79.2489,-0.338527,0.62561,-0.0495475
0.83,79.2524,-0.33796,0.625785,-0.0494821
0.84,79.2502,-0.338745,0.62561,-0.0495475
0.85,79.2524,-0.338004,0.625687,-0.0495039
0.86,79.2498,-0.33796,0.625621,-0.0495257
0.87,79.2528,-0.339007,0.625752,-0.0495257
0.88,79.2511,-0.337699,0.625578,-0.0495366
0.89,79.2524,-0.338309,0.625807,-0.049493
0.9,79.2507,-0.337568,0.625567,-0.0495366
0.91,79.252,-0.338353,0.625719,-0.0494821
0.92,79.2494,-0.339225,0.625578,-0.0495475
0.93,79.252,-0.339181,0.62573,-0.049493
0.94,79.2498,-0.338571,0.625643,-0.0495257
0.95,79.2511,-0.33844,0.625741,-0.0495148
0.96,79.2494,-0.339268,0.625621,-0.0495366
0.97,79.252,-0.338178,0.625698,-0.049493
0.98,79.2489,-0.338048,0.625643,-0.0495475
0.99,79.2502,-0.338222,0.625785,-0.0495148
1,79.2485,-0.338135,0.625599,-0.0495693
1.01,79.2502,-0.338178,0.62573,-0.049493
1.02,79.2494,-0.33844,0.62561,-0.0494821
1.03,79.2498,-0.337873,0.625774,-0.049493
1.04,79.2476,-0.339007,0.625621,-0.0495366
1.05,79.2494,-0.337524,0.625741,-0.0495148
1.06,79.248,-0.338484,0.625665,-0.0495257
1.07,79.2498,-0.337786,0.625687,-0.0494712
1.08,79.248,-0.338353,0.625599,-0.0495039
1.09,79.2494,-0.338266,0.625752,-0.049493
1.1,79.248,-0.338745,0.62561,-0.0495366
1.11,79.2498,-0.338222,0.625708,-0.0495366
1.12,79.2476,-0.339007,0.625599,-0.0495475
1.13,79.2498,-0.339225,0.62573,-0.0494821
1.14,79.2476,-0.339486,0.625621,-0.0495366
1.15,79.2498,-0.339355,0.625708,-0.0495039
1.16,79.2476,-0.339922,0.625632,-0.0495257
1.17,79.2502,-0.339748,0.625708,-0.0494821
1.18,79.248,-0.339355,0.625632,-0.0495039
1.19,79.2498,-0.339225,0.625698,-0.049493
1.2,79.2485,-0.338789,0.625589,-0.0494603
1.21,79.2507,-0.338135,0.625741,-0.0494712
1.22,79.2489,-0.338614,0.625589,-0.049493
1.23,79.2494,-0.338832,0.62573,-0.0494712
1.24,79.248,-0.339312,0.62561,-0.049493
1.25,79.2502,-0.338571,0.625752,-0.0494821
1.26,79.248,-0.339225,0.625599,-0.0494821
1.27,79.2502,-0.339312,0.625687,-0.0494603
1.28,79.248,-0.339225,0.625643,-0.0494603
1.29,79.2489,-0.339835,0.625698,-0.0494821
1.3,79.2467,-0.339748,0.625567,-0.0495148
1.31,79.2494,-0.339486,0.625719,-0.0494603
1.32,79.2467,-0.339443,0.62561,-0.0495148
1.33,79.2498,-0.339486,0.62573,-0.0495039
1.34,79.2485,-0.340271,0.625556,-0.0495257
1.35,79.2489,-0.339966,0.625687,-0.0494494
1.36,79.248,-0.339922,0.625589,-0.0495366
1.37,79.2498,-0.339835,0.625676,-0.0495257
1.38,79.2476,-0.340271,0.62561,-0.0495366
1.39,79.2498,-0.340315,0.625665,-0.0494712
1.4,79.248,-0.339268,0.625621,-0.049493
1.41,79.2494,-0.339355,0.625698,-0.0495039
1.42,79.2472,-0.339181,0.62561,-0.0495148
1.43,79.2485,-0.33953,0.62573,-0.0494385
1.44,79.2463,-0.339137,0.625578,-0.0495148
1.45,79.248,-0.338745,0.625719,-0.049493
1.46,79.2472,-0.338745,0.625578,-0.0495039
1.47,79.2494,-0.33892,0.625708,-0.0494821
1.48,79.2467,-0.339399,0.625632,-0.0495257
1.49,79.2485,-0.339094,0.625654,-0.0495039
1.5,79.2463,-0.338484,0.625599,-0.049493
1.51,79.2485,-0.338266,0.625676,-0.0495039
1.52,79.2472,-0.338396,0.625589,-0.0495257
1.53,79.248,-0.33796,0.625698,-0.0495366
1.54,79.2467,-0.337917,0.625578,-0.0495257
1.55,79.2476,-0.339007,0.625719,-0.0494821
1.56,79.2472,-0.338658,0.625556,-0.0495039
1.57,79.2489,-0.338658,0.625665,-0.0494603
1.58,79.2472,-0.339225,0.625599,-0.0495257
1.59,79.248,-0.339486,0.625665,-0.0495039
1.6,79.2467,-0.340271,0.625621,-0.0495366
1.61,79.248,-0.338614,0.625698,-0.049493
1.62,79.2459,-0.33844,0.625621,-0.0495039
1.63,79.2489,-0.337786,0.62573,-0.0495257
1.64,79.2476,-0.338702,0.62561,-0.0495584
1.65,79.2476,-0.338309,0.625719,-0.0494603
1.66,79.2463,-0.338266,0.625632,-0.0495257
1.67,79.248,-0.338745,0.625708,-0.049493
1.68,79.2472,-0.339573,0.625589,-0.0495039
1.69,79.2489,-0.338309,0.625698,-0.0494603
1.7,79.2463,-0.339007,0.625654,-0.0494821
1.71,79.2485,-0.339704,0.625665,-0.049493
1.72,79.2472,-0.339922,0.625632,-0.0494821
1.73,79.248,-0.339225,0.625752,-0.0494821
1.74,79.2472,-0.339791,0.625621,-0.0494821
1.75,79.248,-0.338832,0.625708,-0.049493
1.76,79.2463,-0.33905,0.625545,-0.0495039
1.77,79.2476,-0.338789,0.625708,-0.0494494
1.78,79.2459,-0.339704,0.625599,-0.0494712
1.79,79.2463,-0.338484,0.625654,-0.0494603
1.8,79.245,-0.339181,0.625643,-0.0494821
1.81,79.2467,-0.338091,0.625654,-0.0494712
1.82,79.2459,-0.338876,0.625632,-0.0494603
1.83,79.2467,-0.339573,0.62561,-0.0494712
1.84,79.2454,-0.338484,0.625621,-0.0494494
1.85,79.2472,-0.339137,0.625708,-0.0494494
1.86,79.2463,-0.338745,0.625599,-0.0494821
1.87,79.248,-0.339879,0.625687,-0.0494385
1.88,79.2467,-0.339225,0.625578,-0.0494712
1.89,79.2476,-0.337481,0.625665,-0.0494603
1.9,79.2459,-0.338702,0.625665,-0.049493
1.91,79.2485,-0.337612,0.625708,-0.0494603
1.92,79.2467,-0.338309,0.625676,-0.0494821
1.93,79.2472,-0.338745,0.625698,-0.0494494
1.94,79.245,-0.340184,0.625643,-0.0494821
1.95,79.2454,-0.338571,0.625708,-0.0495039
1.96,79.2446,-0.338963,0.625632,-0.049493
1.97,79.2454,-0.339748,0.625687,-0.0494712
1.98,79.245,-0.339225,0.625578,-0.0495039
1.99,79.2463,-0.339399,0.625687,-0.0494167
2,79.245,-0.340227,0.625599,-0.0494821
2.01,79.2467,-0.33892,0.625687,-0.0494494
2.02,79.2454,-0.33892,0.625665,-0.049493
2.03,79.2472,-0.33905,0.625698,-0.0494385
2.04,79.2454,-0.339791,0.625654,-0.0494712
2.05,79.2472,-0.339399,0.625654,-0.0494494
2.06,79.2454,-0.339137,0.625632,-0.0494494
2.07,79.2463,-0.338527,0.625698,-0.0494385
2.08,79.2454,-0.337873,0.625632,-0.0494821
2.09,79.2463,-0.338658,0.625698,-0.0494603
2.1,79.2446,-0.337873,0.625632,-0.0494603
2.11,79.2459,-0.338266,0.625719,-0.0494494
2.12,79.2446,-0.338614,0.625621,-0.0494712
2.13,79.2459,-0.338222,0.625698,-0.0494821
2.14,79.2441,-0.338745,0.625665,-0.0494712
2.15,79.2463,-0.33796,0.625654,-0.049493
2.16,79.2454,-0.338527,0.62561,-0.0494712
2.17,79.2459,-0.338135,0.625676,-0.049493
2.18,79.2454,-0.337524,0.625654,-0.0494712
2.19,79.2459,-0.337001,0.62573,-0.0494494
2.2,79.2459,-0.338745,0.625665,-0.0494821
2.21,79.2459,-0.33892,0.625687,-0.0494385
2.22,79.2454,-0.338876,0.625632,-0.0494494
2.23,79.245,-0.339137,0.625687,-0.0494603
2.24,79.2441,-0.338614,0.625654,-0.0494494
2.25,79.2463,-0.33844,0.625708,-0.0494276
2.26,79.2454,-0.339181,0.62561,-0.0494385
2.27,79.245,-0.338309,0.625698,-0.0494494
2.28,79.2441,-0.339486,0.625665,-0.0494821
2.29,79.2454,-0.339268,0.625687,-0.0494385
2.3,79.2446,-0.340009,0.62561,-0.0494821
2.31,79.2454,-0.339835,0.625632,-0.0494494
2.32,79.2454,-0.339748,0.625621,-0.0494494
2.33,79.2463,-0.339661,0.625676,-0.0494494
2.34,79.2441,-0.338658,0.625665,-0.0494712
2.35,79.2463,-0.339355,0.625687,-0.0494821
2.36,79.2454,-0.340184,0.625687,-0.0494276
2.37,79.2467,-0.339399,0.625687,-0.0494167
2.38,79.2454,-0.338832,0.625654,-0.0494494
2.39,79.2459,-0.338789,0.625698,-0.0494712
2.4,79.2454,-0.338658,0.625665,-0.0494494
2.41,79.2459,-0.338571,0.625708,-0.0494276
2.42,79.2459,-0.339225,0.62561,-0.0494385
2.43,79.2463,-0.338266,0.625698,-0.0494494
2.44,79.2446,-0.339312,0.625687,-0.0494712
2.45,79.245,-0.338658,0.625687,-0.0494494
2.46,79.2437,-0.338789,0.625676,-0.0494821
2.47,79.245,-0.338178,0.625643,-0.0494385
2.48,79.245,-0.338614,0.625687,-0.0493949
2.49,79.2446,-0.338789,0.625687,-0.0494603
2.5,79.2446,-0.337699,0.625643,-0.0494712
2.51,79.245,-0.338396,0.625708,-0.0494385
2.52,79.245,-0.338396,0.625643,-0.0494276
2.53,79.245,-0.338484,0.625687,-0.0494058
2.54,79.2446,-0.33735,0.625632,-0.0494494
2.55,79.245,-0.338309,0.625687,-0.0494167
2.56,79.2446,-0.338658,0.625687,-0.0494276
2.57,79.2454,-0.338614,0.625665,-0.0494603
2.58,79.245,-0.337917,0.625643,-0.0494276
2.59,79.245,-0.338048,0.625698,-0.0494167
2.6,79.2446,-0.338396,0.625687,-0.0494276
2.61,79.2446,-0.339094,0.625719,-0.0494494
2.62,79.2441,-0.338484,0.625643,-0.0494385
2.63,79.245,-0.33796,0.625665,-0.0494058
