DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 34.dwd
Config ID:,Sample 34.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,10:52:05
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.0614711,-0.45772,0.000959124,0.00110081
0.01,-0.224522,-0.47542,-0.0063215,-0.00422886
0.02,0.0588553,-0.45772,0.000850133,0.00107901
0.03,-0.22365,-0.474984,-0.0062888,-0.00420707
0.04,0.0623431,-0.458548,0.000959124,0.00113351
0.05,-0.222342,-0.475289,-0.006267,-0.00418527
0.06,0.0588553,-0.459072,0.000926426,0.00108991
0.07,-0.224522,-0.476074,-0.0063433,-0.00420707
0.08,0.0597273,-0.457894,0.000926426,0.00111171
0.09,-0.224522,-0.476249,-0.0063542,-0.00418527
0.1,0.0601632,-0.458461,0.000937326,0.00110081
0.11,-0.22365,-0.475725,-0.0062779,-0.00418527
0.12,0.0614711,-0.458243,0.000937326,0.00112261
0.13,-0.22147,-0.475769,-0.006267,-0.00418527
0.14,0.0592913,-0.458287,0.000915527,0.00111171
0.15,-0.22583,-0.476423,-0.00638689,-0.00423976
0.16,0.0592913,-0.458941,0.000893729,0.00111171
0.17,-0.220598,-0.475507,-0.0062779,-0.00417437
0.18,0.063651,-0.45833,0.00101362,0.0012098
0.19,-0.222342,-0.475551,-0.0062888,-0.00416347
0.2,0.0584194,-0.457764,0.000893729,0.00107901
0.21,-0.224086,-0.475682,-0.0063542,-0.00425066
0.22,0.0619071,-0.458025,0.000937326,0.00112261
0.23,-0.221906,-0.475943,-0.006267,-0.00415257
0.24,0.0597273,-0.458374,0.000926426,0.00115531
0.25,-0.224086,-0.474548,-0.00636509,-0.00421797
0.26,0.0601632,-0.457938,0.000915527,0.00111171
0.27,-0.221906,-0.474679,-0.0062888,-0.00416347
0.28,0.0605992,-0.458156,0.000915527,0.00112261
0.29,-0.223214,-0.476467,-0.00639779,-0.00423976
0.3,0.0597273,-0.458723,0.000850133,0.00107901
