DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 35.dwd
Config ID:,Sample 35.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,11:02:29
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.360107,-0.420183,0.00717163,0.00729152
0.01,0.0837054,-0.437273,8.71931e-05,0.00210353
0.02,0.356184,-0.421709,0.00708444,0.00724792
0.03,0.0828334,-0.438538,9.80922e-05,0.00208173
0.04,0.3588,-0.422625,0.00709534,0.00726972
0.05,0.0841413,-0.440456,9.80922e-05,0.00210353
0.06,0.357056,-0.422145,0.00706264,0.00725882
0.07,0.0837054,-0.437317,0.000152588,0.00212533
0.08,0.358364,-0.420271,0.00710624,0.00728062
0.09,0.0837054,-0.438058,0.000163487,0.00214713
0.1,0.354876,-0.421143,0.00700814,0.00719343
0.11,0.0823975,-0.438058,6.53948e-05,0.00211443
0.12,0.357056,-0.41953,0.00712803,0.00728062
0.13,0.0863211,-0.438145,0.000185285,0.00214713
0.14,0.357492,-0.421273,0.00711714,0.00724792
0.15,0.0828334,-0.438581,0.000108991,0.00204904
0.16,0.355748,-0.420881,0.00704084,0.00722613
0.17,0.0850133,-0.436271,0.000196184,0.00214713
0.18,0.357928,-0.421797,0.00708444,0.00725882
0.19,0.0845773,-0.43832,0.000174386,0.00211443
0.2,0.355312,-0.42184,0.00700814,0.00721523
0.21,0.0854492,-0.43845,0.000196184,0.00215803
0.22,0.358364,-0.42232,0.00712803,0.00722613
0.23,0.0863211,-0.438363,0.000217983,0.00214713
0.24,0.355312,-0.421666,0.00702994,0.00720433
0.25,0.0854492,-0.438189,0.000196184,0.00214713
0.26,0.355748,-0.420619,0.00706264,0.00724792
0.27,0.0863211,-0.438232,0.000228882,0.00215803
0.28,0.355748,-0.422145,0.00701904,0.00720433
0.29,0.0850133,-0.438407,0.000207084,0.00217983
0.3,0.356184,-0.422494,0.00706264,0.00725882
0.31,0.0858852,-0.438014,0.000163487,0.00217983
0.32,0.35444,-0.421666,0.00706264,0.00717163
0.33,0.0854492,-0.438581,0.000163487,0.00210353
0.34,0.35444,-0.422756,0.00705174,0.00720433
0.35,0.0889369,-0.438145,0.00025068,0.00219073
0.36,0.355748,-0.421884,0.00706264,0.00721523
0.37,0.0863211,-0.439192,0.000174386,0.00214713
