DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 33.dwd
Config ID:,Sample 33.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,10:38:06
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.276402,-0.502363,0.00268119,0.00286647
0.01,-0.00784738,-0.519366,-0.00464303,-0.0024632
0.02,0.27771,-0.501491,0.00267029,0.00286647
0.03,-0.00784738,-0.518842,-0.00466483,-0.0024632
0.04,0.277274,-0.502363,0.00265939,0.00284467
0.05,-0.00784738,-0.519191,-0.00465393,-0.0024959
0.06,0.277274,-0.499747,0.00265939,0.00286647
0.07,-0.00784738,-0.516968,-0.00463213,-0.0024959
0.08,0.27771,-0.501229,0.00263759,0.00283378
0.09,-0.00741141,-0.518058,-0.00467573,-0.0025177
0.1,0.27771,-0.50014,0.00269209,0.00283378
0.11,-0.00741141,-0.518101,-0.00467573,-0.0024959
0.12,0.275966,-0.500837,0.00262669,0.00283378
0.13,-0.0104632,-0.518624,-0.00468663,-0.0025068
0.14,0.275966,-0.500881,0.00260489,0.00283378
0.15,-0.00828334,-0.518668,-0.00462123,-0.0024741
0.16,0.277274,-0.501055,0.00264849,0.00284467
0.17,-0.00828334,-0.519017,-0.00467573,-0.0025177
0.18,0.275094,-0.501011,0.0025722,0.00283378
0.19,-0.00915527,-0.518799,-0.00466483,-0.0025286
0.2,0.27553,-0.500663,0.00259399,0.00283378
0.21,-0.00784738,-0.518799,-0.00468663,-0.0025613
0.22,0.275966,-0.501273,0.00261579,0.00284467
0.23,-0.0104632,-0.518712,-0.00471933,-0.0025177
0.24,0.274658,-0.500401,0.00263759,0.00281198
0.25,-0.00959124,-0.51906,-0.00469753,-0.0025504
0.26,0.275094,-0.501099,0.00261579,0.00280108
0.27,-0.0108991,-0.519017,-0.00467573,-0.0025504
0.28,0.272914,-0.500793,0.0025504,0.00275748
0.29,-0.012207,-0.519409,-0.00475202,-0.00262669
0.3,0.272914,-0.501753,0.0025504,0.00271388
0.31,-0.0100272,-0.518276,-0.00469753,-0.00259399
0.32,0.274222,-0.500401,0.0025831,0.00275748
0.33,-0.0104632,-0.517578,-0.00473022,-0.0025722
0.34,0.271606,-0.499529,0.0025286,0.00270299
0.35,-0.012643,-0.517665,-0.00476292,-0.00260489
0.36,0.271606,-0.501883,0.0025395,0.00272478
0.37,-0.0113351,-0.518973,-0.00473022,-0.0025831
0.38,0.271606,-0.501229,0.0025504,0.00272478
0.39,-0.012643,-0.518755,-0.00474112,-0.00259399
0.4,0.270735,-0.501142,0.0025177,0.00275748
0.41,-0.0135149,-0.519104,-0.00475202,-0.00259399
0.42,0.269863,-0.501011,0.0025395,0.00273568
0.43,-0.0139509,-0.518494,-0.00480652,-0.00260489
0.44,0.269863,-0.500968,0.0024959,0.00271388
0.45,-0.013079,-0.51784,-0.00478472,-0.00262669
0.46,0.271606,-0.500924,0.0025177,0.00271388
0.47,-0.0139509,-0.518494,-0.00477382,-0.00263759
0.48,0.269427,-0.500793,0.0024741,0.00269209
0.49,-0.0143869,-0.518755,-0.00479562,-0.00264849
0.5,0.268991,-0.500968,0.0024632,0.00268119
0.51,-0.0143869,-0.519671,-0.00478472,-0.00262669
0.52,0.269863,-0.501055,0.0025504,0.00269209
0.53,-0.0148228,-0.518363,-0.00476292,-0.00259399
0.54,0.269427,-0.500924,0.0024959,0.00269209
0.55,-0.0148228,-0.51906,-0.00478472,-0.00262669
0.56,0.269427,-0.500837,0.002485,0.00269209
0.57,-0.0148228,-0.518494,-0.00478472,-0.00262669
0.58,0.268555,-0.501535,0.0024632,0.00267029
0.59,-0.0143869,-0.52015,-0.00482832,-0.00263759
0.6,0.269427,-0.502494,0.0025068,0.00269209
0.61,-0.013079,-0.519322,-0.00474112,-0.00259399
0.62,0.27117,-0.500445,0.0025504,0.00273568
0.63,-0.0139509,-0.518319,-0.00481742,-0.00261579
0.64,0.267247,-0.500793,0.0024632,0.00268119
0.65,-0.0152588,-0.518494,-0.00481742,-0.00263759
0.66,0.269427,-0.500924,0.0024632,0.00271388
0.67,-0.012643,-0.517447,-0.00471933,-0.00264849
0.68,0.270735,-0.500445,0.002485,0.00271388
0.69,-0.0143869,-0.51845,-0.00476292,-0.00263759
0.7,0.268119,-0.501055,0.00241961,0.00269209
0.71,-0.0143869,-0.518014,-0.00479562,-0.00259399
0.72,0.270299,-0.500488,0.0024959,0.00268119
0.73,-0.0135149,-0.518494,-0.00480652,-0.00261579
0.74,0.268119,-0.501491,0.0025068,0.00270299
0.75,-0.0148228,-0.518624,-0.00479562,-0.00260489
