DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 47.dwd
Config ID:,Sample 47.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,16:22:11
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,-0.27553,-0.473066,-0.00741141,-0.00964573
0.01,-0.0645229,-0.4599,-0.00187465,-0.00566755
0.02,-0.277274,-0.473022,-0.00743321,-0.00963484
0.03,-0.0649588,-0.461033,-0.00191825,-0.00568935
0.04,-0.275094,-0.474548,-0.00738961,-0.00959124
0.05,-0.0649588,-0.460815,-0.00192915,-0.00561305
0.06,-0.275094,-0.473982,-0.00736782,-0.00956944
0.07,-0.0667027,-0.461382,-0.00198364,-0.00567845
0.08,-0.275094,-0.473415,-0.00734602,-0.00956944
0.09,-0.0667027,-0.460772,-0.00197274,-0.00565665
0.1,-0.27553,-0.47324,-0.00735692,-0.00956944
0.11,-0.0675746,-0.460554,-0.00192915,-0.00570025
0.12,-0.275094,-0.472151,-0.00735692,-0.00954764
0.13,-0.0667027,-0.46099,-0.00192915,-0.00571115
0.14,-0.275094,-0.473807,-0.00733512,-0.00955854
0.15,-0.0693185,-0.460728,-0.00197274,-0.00572205
0.16,-0.274222,-0.474025,-0.00733512,-0.00956944
0.17,-0.0684466,-0.460554,-0.00196184,-0.00567845
0.18,-0.27335,-0.473851,-0.00724792,-0.00956944
0.19,-0.0688825,-0.460685,-0.00198364,-0.00575474
0.2,-0.27335,-0.472804,-0.00728062,-0.00959124
0.21,-0.0701904,-0.460423,-0.00201634,-0.00576564
0.22,-0.272478,-0.472456,-0.00730242,-0.00952584
0.23,-0.0693185,-0.459464,-0.00200544,-0.00574384
0.24,-0.271606,-0.472107,-0.00728062,-0.00952584
0.25,-0.0693185,-0.460031,-0.00203814,-0.00576564
0.26,-0.272042,-0.473938,-0.00731332,-0.00956944
0.27,-0.0706264,-0.459944,-0.00208173,-0.00578744
0.28,-0.27117,-0.472761,-0.00726972,-0.00953674
0.29,-0.0697545,-0.459638,-0.00208173,-0.00577654
0.3,-0.27117,-0.472979,-0.00724792,-0.00951495
0.31,-0.0714983,-0.460249,-0.00209263,-0.00576564
0.32,-0.270735,-0.472848,-0.00724792,-0.00952584
0.33,-0.0714983,-0.460336,-0.00213623,-0.00582014
0.34,-0.269427,-0.472369,-0.00724792,-0.00949315
