DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 39.dwd
Config ID:,Sample 39.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,12:24:33
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.142561,0.047433,0.00445775,0.00216893
0.01,-0.0148228,0.037275,0.000392369,-0.000784738
0.02,0.140817,0.048087,0.00449044,0.00216893
0.03,-0.013079,0.0374494,0.000446865,-0.000741141
0.04,0.142125,0.0473022,0.00450134,0.00213623
0.05,-0.012207,0.037493,0.000468663,-0.000719343
0.06,0.141689,0.0476946,0.00444685,0.00215803
0.07,-0.0117711,0.0375366,0.000435965,-0.000708444
0.08,0.141253,0.0470843,0.00443595,0.00209263
0.09,-0.0108991,0.0370571,0.000392369,-0.000741141
0.1,0.141689,0.0462995,0.00442505,0.00210353
0.11,-0.00959124,0.0371443,0.000446865,-0.000664847
0.12,0.141689,0.047869,0.00439235,0.00210353
0.13,-0.00784738,0.0373622,0.000490461,-0.000719343
0.14,0.139509,0.0468227,0.00433786,0.00207084
0.15,-0.00915527,0.0375366,0.000490461,-0.000697545
0.16,0.139073,0.0469535,0.00435965,0.00207084
0.17,-0.00741141,0.0364903,0.000534058,-0.000675746
0.18,0.139945,0.0464739,0.00439235,0.00209263
0.19,-0.00653948,0.0373186,0.000512259,-0.000643049
0.2,0.138637,0.0471279,0.00432696,0.00203814
0.21,-0.00653948,0.0372314,0.000435965,-0.000675746
0.22,0.139509,0.0469971,0.00430516,0.00203814
0.23,-0.00610352,0.0377982,0.000523158,-0.000675746
0.24,0.138201,0.0460815,0.00426156,0.00201634
0.25,-0.00653948,0.038147,0.000544957,-0.000664847
0.26,0.135585,0.0461251,0.00427246,0.00199454
0.27,-0.00741141,0.0368391,0.000512259,-0.000643049
0.28,0.134713,0.0464739,0.00422886,0.00197274
0.29,-0.00523158,0.0369699,0.000555856,-0.000621251
0.3,0.135585,0.0459072,0.00427246,0.00199454
0.31,-0.00435965,0.0377546,0.000544957,-0.000610352
0.32,0.135149,0.0462123,0.00422886,0.00197274
0.33,-0.00435965,0.0369263,0.000566755,-0.000643049
0.34,0.133405,0.0456892,0.00420707,0.00197274
0.35,-0.00305176,0.0370135,0.000610352,-0.000599452
0.36,0.132969,0.0457328,0.00420707,0.00194005
0.37,-0.00305176,0.0368827,0.000610352,-0.000588553
0.38,0.132969,0.0455148,0.00418527,0.00195095
0.39,-0.00392369,0.0363159,0.000621251,-0.000599452
0.4,0.131226,0.0450352,0.00419617,0.00192915
0.41,-0.00174386,0.0366211,0.000621251,-0.000610352
0.42,0.131662,0.0449044,0.00416347,0.00191825
0.43,-0.00174386,0.0361415,0.000643049,-0.000588553
0.44,0.129046,0.0455148,0.00410897,0.00188555
0.45,-0.00217983,0.0365775,0.000675746,-0.000588553
0.46,0.12861,0.0452968,0.00409807,0.00187465
0.47,-0.000871931,0.0369263,0.000719343,-0.000555856
0.48,0.129482,0.0445557,0.00413077,0.00187465
0.49,0.000871931,0.0364031,0.000741141,-0.000490461
0.5,0.129046,0.0442941,0.00414167,0.00188555
0.51,0.000435965,0.0367519,0.000741141,-0.00050136
0.52,0.128174,0.0448172,0.00411987,0.00187465
0.53,0.00174386,0.0374494,0.000719343,-0.000490461
0.54,0.128174,0.0459944,0.00405448,0.00186375
0.55,0.00261579,0.0375366,0.000795637,-0.00050136
0.56,0.127302,0.0452096,0.00407628,0.00182016
0.57,0.00305176,0.0367519,0.000762939,-0.00050136
0.58,0.125994,0.0453404,0.00403268,0.00180926
0.59,0.00261579,0.0368827,0.000762939,-0.000490461
0.6,0.125122,0.0452532,0.00402178,0.00177656
0.61,0.00348772,0.0370135,0.000795637,-0.000534058
0.62,0.12425,0.0448608,0.00401088,0.00178746
0.63,0.00305176,0.0376674,0.00075204,-0.000468663
0.64,0.123378,0.0448172,0.00396729,0.00179836
0.65,0.00392369,0.0374058,0.000806536,-0.000457764
0.66,0.123378,0.044948,0.00394549,0.00177656
0.67,0.00523158,0.0368827,0.000861032,-0.000446865
0.68,0.123378,0.0445993,0.00394549,0.00173296
0.69,0.00523158,0.0380162,0.000839233,-0.000457764
0.7,0.121198,0.0457328,0.00392369,0.00167847
0.71,0.00435965,0.0380162,0.000850133,-0.000446865
0.72,0.11989,0.0444249,0.00391279,0.00168937
0.73,0.00610352,0.0367955,0.000817435,-0.000468663
0.74,0.120762,0.0443813,0.00393459,0.00172206
0.75,0.00741141,0.0375366,0.000861032,-0.000414167
0.76,0.11989,0.0447736,0.0038256,0.00168937
0.77,0.00653948,0.0367519,0.00088283,-0.000414167
0.78,0.119019,0.045166,0.00384739,0.00168937
0.79,0.00784738,0.0376238,0.000959124,-0.000370571
0.8,0.119019,0.0445557,0.00390189,0.00170027
0.81,0.00784738,0.0373186,0.000970023,-0.000348772
0.82,0.116839,0.0447736,0.00384739,0.00167847
0.83,0.00828334,0.0373622,0.000904628,-0.00038147
0.84,0.115531,0.0439453,0.003782,0.00161307
0.85,0.00915527,0.0361851,0.000937326,-0.00038147
0.86,0.115095,0.0418963,0.0037711,0.00162397
0.87,0.00959124,0.0366211,0.000991821,-0.000370571
0.88,0.115095,0.0448608,0.0037493,0.00155858
0.89,0.0100272,0.0385393,0.000948225,-0.000392369
0.9,0.114659,0.0454276,0.0037602,0.00159127
0.91,0.0104632,0.0380598,0.00101362,-0.000326974
0.92,0.114223,0.044948,0.0037929,0.00160217
0.93,0.0117711,0.0392369,0.00100272,-0.000305176
0.94,0.112915,0.0453404,0.0037493,0.00158037
0.95,0.013079,0.0385829,0.000991821,-0.000283378
0.96,0.112043,0.044948,0.00366211,0.00156948
0.97,0.0139509,0.0385829,0.00103542,-0.000261579
0.98,0.112915,0.0445557,0.00365121,0.00156948
0.99,0.0135149,0.0366647,0.00102452,-0.000261579
1,0.111171,0.0434222,0.00359671,0.00154768
1.01,0.012643,0.0381906,0.00101362,-0.000305176
1.02,0.108991,0.0445121,0.00361851,0.00150408
1.03,0.0135149,0.0381034,0.00103542,-0.000294277
1.04,0.109427,0.0446429,0.00364031,0.00150408
1.05,0.0152588,0.0384521,0.00104632,-0.000239781
1.06,0.109863,0.0445121,0.00360761,0.00150408
1.07,0.0161307,0.0376674,0.00112261,-0.00025068
1.08,0.108119,0.0449044,0.00355312,0.00148228
1.09,0.0152588,0.0389317,0.00111171,-0.000228882
1.1,0.107247,0.0449044,0.00357492,0.00149318
1.11,0.0174386,0.0391061,0.00114441,-0.000228882
1.12,0.107247,0.0451224,0.00354222,0.00144958
1.13,0.0165667,0.0384957,0.00114441,-0.000207084
1.14,0.105504,0.0442505,0.00349862,0.00142779
1.15,0.0183105,0.0378418,0.00113351,-0.000228882
1.16,0.105504,0.0450788,0.00355312,0.00141689
1.17,0.0196184,0.0388009,0.00116621,-0.000152588
1.18,0.107247,0.0444249,0.00352042,0.00144958
1.19,0.0209263,0.0396293,0.0012425,-0.000152588
1.2,0.106376,0.0449916,0.00344413,0.00139509
1.21,0.0209263,0.0395421,0.00116621,-0.000163487
1.22,0.104632,0.0455148,0.00344413,0.00139509
1.23,0.0213623,0.0398036,0.0012098,-0.000163487
1.24,0.104196,0.044948,0.00345503,0.00136239
1.25,0.0226702,0.0387573,0.0012425,-0.000196184
1.26,0.10158,0.045602,0.00341143,0.00135149
1.27,0.0209263,0.039978,0.00117711,-0.000152588
1.28,0.10158,0.0448172,0.00335693,0.00132969
1.29,0.0213623,0.040632,0.0012425,-0.000141689
1.3,0.100708,0.0444249,0.00337873,0.00134059
1.31,0.0217983,0.0393677,0.001297,-0.000108991
1.32,0.0998361,0.044948,0.00332424,0.0013079
1.33,0.0239781,0.0406756,0.0012316,-0.00013079
1.34,0.0998361,0.0448608,0.00333514,0.0013079
1.35,0.0239781,0.0402832,0.001297,-0.00011989
1.36,0.0994001,0.0447301,0.00335693,0.001297
1.37,0.02485,0.0399344,0.0012861,-9.80922e-05
1.38,0.0985282,0.0444249,0.00337873,0.001297
1.39,0.0265939,0.0398472,0.00135149,-6.53948e-05
1.4,0.0985282,0.0455584,0.00332424,0.001297
1.41,0.0279018,0.0397164,0.00142779,-5.44957e-05
1.42,0.0980922,0.0443377,0.00330244,0.0012643
1.43,0.0283378,0.0399344,0.00137329,-4.35965e-05
1.44,0.0954764,0.0436837,0.00324794,0.0012098
1.45,0.0270299,0.0388881,0.00140599,-6.53948e-05
1.46,0.0946045,0.0439453,0.00326974,0.0012098
1.47,0.0274658,0.0401088,0.00142779,-5.44957e-05
1.48,0.0932966,0.0433786,0.00322614,0.00117711
1.49,0.0279018,0.0398036,0.00138419,-4.35965e-05
1.5,0.0928606,0.0445121,0.00318255,0.00116621
1.51,0.0300816,0.0404576,0.00146048,-2.17983e-05
1.52,0.0932966,0.0441633,0.00319345,0.00114441
1.53,0.0313895,0.0400216,0.00152588,1.08991e-05
1.54,0.0924247,0.0449916,0.00314985,0.00116621
1.55,0.0300816,0.0391933,0.00151498,3.26974e-05
1.56,0.0915527,0.0450352,0.00320435,0.00111171
1.57,0.0318255,0.0398472,0.00150408,5.44957e-05
1.58,0.0919887,0.0434658,0.00320435,0.00115531
1.59,0.0326974,0.0393677,0.00153678,6.53948e-05
1.6,0.0906808,0.0431606,0.00310625,0.00113351
1.61,0.0335693,0.0386265,0.00151498,5.44957e-05
1.62,0.0898089,0.0435965,0.00307356,0.00111171
1.63,0.0335693,0.0392805,0.00162397,4.35965e-05
1.64,0.0893729,0.0435529,0.00305176,0.00112261
1.65,0.0340053,0.0388445,0.00158037,5.44957e-05
1.66,0.087629,0.043117,0.00302996,0.00105722
1.67,0.0344413,0.0394549,0.00158037,0.00013079
1.68,0.0867571,0.0427682,0.00309535,0.00103542
1.69,0.0348772,0.040632,0.00156948,9.80922e-05
1.7,0.0863211,0.0427682,0.00304086,0.00107901
1.71,0.0366211,0.040196,0.00166757,0.000163487
1.72,0.0867571,0.0429426,0.00302996,0.00105722
1.73,0.037493,0.03976,0.00167847,0.000174386
1.74,0.0867571,0.0425502,0.00300816,0.00104632
1.75,0.037929,0.0395421,0.00170027,0.000185285
1.76,0.0845773,0.0426374,0.00297546,0.00104632
1.77,0.037929,0.0398036,0.00170027,0.000185285
1.78,0.0845773,0.0435093,0.00297546,0.00104632
1.79,0.0392369,0.0387137,0.00170027,0.000174386
1.8,0.0841413,0.0423758,0.00298636,0.00102452
1.81,0.0401088,0.0396293,0.00171116,0.000174386
1.82,0.0832694,0.0421579,0.00291007,0.000980922
1.83,0.0392369,0.0388881,0.00173296,0.000174386
1.84,0.0819615,0.0416347,0.00283378,0.000959124
