DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 54.dwd
Config ID:,Sample 54.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Friday, January 03, 2025
Time:,18:12:34
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,1.56686,-0.419878,0.00730242,0.00229972
0.01,1.28479,-0.437971,7.62939e-05,-0.00297546
0.02,1.56599,-0.419704,0.00726972,0.00231062
0.03,1.28479,-0.435399,0.00011989,-0.00298636
0.04,1.5673,-0.419355,0.00729152,0.00231062
0.05,1.28523,-0.437143,0.00011989,-0.00299726
0.06,1.56512,-0.419791,0.00725882,0.00229972
0.07,1.28348,-0.436183,0.000141689,-0.00296456
0.08,1.56381,-0.420183,0.00721523,0.00225612
0.09,1.28653,-0.437927,0.000174386,-0.00294277
0.1,1.56773,-0.419965,0.00732422,0.00233241
0.11,1.28871,-0.43736,0.000217983,-0.00288827
0.12,1.56599,-0.420009,0.00729152,0.00233241
0.13,1.2861,-0.437404,0.00013079,-0.00296456
0.14,1.56468,-0.420314,0.00721523,0.00231062
0.15,1.28479,-0.437796,0.00013079,-0.00298636
0.16,1.56468,-0.420925,0.00721523,0.00229972
0.17,1.28523,-0.436663,0.000163487,-0.00293187
0.18,1.56337,-0.420271,0.00719343,0.00229972
0.19,1.28784,-0.436968,0.000272478,-0.00292097
0.2,1.56424,-0.42075,0.00718253,0.00226702
0.21,1.28697,-0.437884,0.000228882,-0.00293187
0.22,1.56468,-0.420271,0.00724792,0.00231062
0.23,1.28653,-0.436445,0.000217983,-0.00292097
0.24,1.56381,-0.421143,0.00722613,0.00227792
0.25,1.2861,-0.438843,0.000152588,-0.00292097
0.26,1.56294,-0.42184,0.00722613,0.00228882
0.27,1.28653,-0.438843,0.000207084,-0.00293187
0.28,1.5625,-0.420968,0.00718253,0.00225612
0.29,1.28653,-0.438276,0.000228882,-0.00293187
0.3,1.56206,-0.421012,0.00721523,0.00225612
0.31,1.28915,-0.438102,0.000217983,-0.00287737
0.32,1.56468,-0.420401,0.00728062,0.00227792
0.33,1.28871,-0.437055,0.000283378,-0.00291007
0.34,1.56076,-0.420576,0.00718253,0.00226702
0.35,1.28479,-0.437927,0.000163487,-0.00295367
0.36,1.55988,-0.420271,0.00713893,0.00221252
0.37,1.28741,-0.436401,0.000217983,-0.00292097
0.38,1.56206,-0.420009,0.00720433,0.00226702
0.39,1.29089,-0.436794,0.000272478,-0.00285557
0.4,1.56337,-0.420925,0.00719343,0.00227792
0.41,1.28915,-0.437055,0.000261579,-0.00285557
0.42,1.56163,-0.421273,0.00716073,0.00225612
0.43,1.29002,-0.437448,0.000272478,-0.00287737
0.44,1.56294,-0.420707,0.00719343,0.00227792
0.45,1.29133,-0.437709,0.000305176,-0.00285557
0.46,1.55988,-0.420881,0.00713893,0.00221252
0.47,1.28784,-0.43736,0.000196184,-0.00292097
0.48,1.55727,-0.421535,0.00709534,0.00217983
0.49,1.28959,-0.437448,0.000261579,-0.00288827
0.5,1.56294,-0.42075,0.00714983,0.00225612
0.51,1.29351,-0.437971,0.000370571,-0.00281198
0.52,1.56337,-0.420707,0.00718253,0.00224522
0.53,1.29046,-0.437404,0.000337873,-0.00286647
0.54,1.55814,-0.420881,0.00708444,0.00216893
0.55,1.29002,-0.437622,0.00025068,-0.00286647
0.56,1.55945,-0.420925,0.00708444,0.00219073
0.57,1.29395,-0.43736,0.000305176,-0.00282288
0.58,1.56206,-0.420053,0.00713893,0.00221252
0.59,1.29264,-0.436619,0.000370571,-0.00281198
0.6,1.56032,-0.420227,0.00709534,0.00217983
0.61,1.29177,-0.436794,0.000305176,-0.00285557
0.62,1.55858,-0.420401,0.00700814,0.00215803
0.63,1.29264,-0.436489,0.000316075,-0.00281198
0.64,1.55988,-0.421055,0.00712803,0.00214713
0.65,1.29395,-0.437535,0.00038147,-0.00279018
0.66,1.55814,-0.420881,0.00713893,0.00216893
0.67,1.29307,-0.438014,0.000337873,-0.00277928
