DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 8.dwd
Config ID:,Sample 8.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Wednesday, January 01, 2025
Time:,18:10:14
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.190953,-0.35117,0.00451224,0.00156948
0.01,0.0361851,-0.360631,0.000621251,-0.0013188
0.02,0.191825,-0.351345,0.00456674,0.00164577
0.03,0.037493,-0.360282,0.000664847,-0.00132969
0.04,0.190517,-0.351083,0.00450134,0.00158037
0.05,0.0353132,-0.360107,0.00063215,-0.00136239
0.06,0.191389,-0.351475,0.00456674,0.00161307
0.07,0.0366211,-0.359628,0.000675746,-0.0012861
0.08,0.190517,-0.351083,0.00452314,0.00153678
0.09,0.0370571,-0.360238,0.000675746,-0.001297
0.1,0.192261,-0.350734,0.00453404,0.00160217
0.11,0.0335693,-0.36002,0.000610352,-0.00135149
0.12,0.189645,-0.350952,0.00446865,0.00155858
0.13,0.0366211,-0.36002,0.000675746,-0.0013188
0.14,0.191389,-0.351039,0.00454494,0.00156948
0.15,0.0361851,-0.361241,0.000621251,-0.00132969
0.16,0.190953,-0.35274,0.00452314,0.00161307
0.17,0.037493,-0.360936,0.000719343,-0.0013188
0.18,0.190081,-0.352522,0.00452314,0.00152588
0.19,0.0361851,-0.361503,0.000653948,-0.00134059
0.2,0.191389,-0.351388,0.00450134,0.00159127
0.21,0.0357492,-0.36159,0.000664847,-0.0013079
0.22,0.189209,-0.351737,0.00452314,0.00155858
0.23,0.0366211,-0.360587,0.000675746,-0.00132969
0.24,0.192261,-0.351345,0.00457764,0.00160217
0.25,0.037929,-0.360718,0.000643049,-0.0013188
0.26,0.190517,-0.351737,0.00444685,0.00155858
0.27,0.0366211,-0.360979,0.000643049,-0.00134059
0.28,0.191389,-0.35117,0.00454494,0.00160217
0.29,0.037929,-0.360325,0.000719343,-0.0013079
0.3,0.189645,-0.352173,0.00452314,0.00156948
0.31,0.0388009,-0.359977,0.000730242,-0.0012861
0.32,0.189645,-0.350603,0.00452314,0.00163487
0.33,0.0357492,-0.360456,0.00063215,-0.001297
0.34,0.190081,-0.350691,0.00453404,0.00159127
