DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 10.dwd
Config ID:,Sample 10.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Wednesday, January 01, 2025
Time:,18:28:07
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.0196184,-0.431039,0.00706264,0.000828334
0.01,0.30038,-0.413513,0.0142125,0.00608172
0.02,0.0200544,-0.431649,0.00709534,0.000806536
0.03,0.30038,-0.414036,0.0142125,0.00608172
0.04,0.0191825,-0.431388,0.00699724,0.000861032
0.05,0.299944,-0.413775,0.0142343,0.00607082
0.06,0.0200544,-0.432565,0.00701904,0.000861032
0.07,0.30038,-0.414516,0.0142016,0.00612531
0.08,0.0196184,-0.430516,0.00700814,0.000828334
0.09,0.30038,-0.413557,0.0142125,0.00608172
0.1,0.0209263,-0.430211,0.00704084,0.000839233
0.11,0.299944,-0.413731,0.0142125,0.00609262
0.12,0.0209263,-0.43069,0.00702994,0.000850133
0.13,0.301252,-0.414298,0.0141798,0.00607082
0.14,0.0200544,-0.431911,0.00706264,0.000828334
0.15,0.299508,-0.414254,0.0141798,0.00607082
0.16,0.0204904,-0.43008,0.00707354,0.000850133
0.17,0.300816,-0.413557,0.0141798,0.00612531
0.18,0.0209263,-0.43069,0.00702994,0.000850133
0.19,0.299072,-0.414298,0.0141907,0.00608172
0.2,0.0204904,-0.431344,0.00705174,0.000871931
0.21,0.30038,-0.413906,0.0141798,0.00611441
0.22,0.0209263,-0.430559,0.00705174,0.000861032
0.23,0.299944,-0.413557,0.0141689,0.00609262
0.24,0.0204904,-0.430123,0.00706264,0.000861032
0.25,0.299508,-0.413382,0.0141362,0.00603812
0.26,0.0213623,-0.430516,0.00706264,0.000861032
0.27,0.30038,-0.414777,0.0142125,0.00610352
0.28,0.0226702,-0.431475,0.00707354,0.000871931
0.29,0.299508,-0.413426,0.0142125,0.00608172
0.3,0.0204904,-0.431431,0.00700814,0.000861032
0.31,0.299944,-0.415039,0.0141907,0.00608172
0.32,0.0217983,-0.431257,0.00701904,0.000839233
0.33,0.299508,-0.414472,0.014158,0.00604902
0.34,0.0217983,-0.430472,0.00708444,0.000828334
0.35,0.299944,-0.413034,0.014158,0.00603812
0.36,0.0222342,-0.430254,0.00707354,0.000861032
0.37,0.298636,-0.413644,0.0141798,0.00603812
0.38,0.0217983,-0.43117,0.00705174,0.000850133
0.39,0.299944,-0.41469,0.0141689,0.00607082
0.4,0.0209263,-0.431911,0.00706264,0.000861032
0.41,0.299072,-0.413949,0.0141689,0.00605992
0.42,0.0213623,-0.431344,0.00701904,0.000828334
0.43,0.2982,-0.413208,0.0141689,0.00603812
0.44,0.0222342,-0.430908,0.00707354,0.000839233
0.45,0.299072,-0.413426,0.0141471,0.00603812
0.46,0.0226702,-0.430821,0.00705174,0.000850133
0.47,0.298636,-0.4119,0.0141035,0.00599452
0.48,0.0226702,-0.4296,0.00708444,0.000861032
0.49,0.299072,-0.413993,0.014158,0.00601632
0.5,0.0217983,-0.431344,0.00706264,0.000861032
0.51,0.2982,-0.414124,0.0141689,0.00605992
0.52,0.0222342,-0.430603,0.00701904,0.000871931
0.53,0.296892,-0.414254,0.0141471,0.00600542
0.54,0.0213623,-0.430603,0.00707354,0.000850133
0.55,0.297764,-0.413164,0.0141253,0.00603812
0.56,0.0226702,-0.430603,0.00713893,0.000871931
0.57,0.2982,-0.413513,0.0141253,0.00598363
0.58,0.0217983,-0.431083,0.00710624,0.000850133
0.59,0.297764,-0.413818,0.0141471,0.00603812
0.6,0.0226702,-0.431083,0.00712803,0.000893729
0.61,0.296456,-0.413252,0.014158,0.00603812
0.62,0.0226702,-0.431213,0.00711714,0.000893729
0.63,0.2982,-0.41408,0.0141798,0.00607082
0.64,0.0235421,-0.430254,0.00708444,0.000871931
0.65,0.297764,-0.41408,0.0141144,0.00601632
0.66,0.0235421,-0.431083,0.00716073,0.000871931
0.67,0.298636,-0.413339,0.0141253,0.00602722
0.68,0.0235421,-0.430341,0.00716073,0.000871931
0.69,0.2982,-0.41408,0.0141362,0.00597273
0.7,0.0231062,-0.430865,0.00712803,0.00088283
0.71,0.296892,-0.413295,0.0141253,0.00598363
0.72,0.0222342,-0.431475,0.00712803,0.000871931
0.73,0.297328,-0.413775,0.014158,0.00602722
0.74,0.02485,-0.430647,0.00710624,0.000915527
0.75,0.2982,-0.414342,0.0141471,0.00603812
0.76,0.0239781,-0.43069,0.00711714,0.000893729
0.77,0.297328,-0.414167,0.0141253,0.00599452
0.78,0.0244141,-0.431344,0.00718253,0.00088283
0.79,0.296456,-0.414211,0.0141035,0.00599452
0.8,0.0235421,-0.430865,0.00712803,0.000915527
0.81,0.296456,-0.414254,0.0141035,0.00601632
0.82,0.02485,-0.431519,0.00712803,0.000904628
0.83,0.295585,-0.413775,0.0141144,0.00601632
0.84,0.02485,-0.430821,0.00716073,0.000915527
0.85,0.296892,-0.413557,0.014158,0.00598363
0.86,0.0244141,-0.431126,0.00712803,0.000926426
0.87,0.296021,-0.415039,0.0140817,0.00599452
0.88,0.0244141,-0.430429,0.00718253,0.000926426
0.89,0.294713,-0.414167,0.0140926,0.00598363
