DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 24.dwd
Config ID:,Sample 24.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Thursday, January 02, 2025
Time:,16:54:30
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.0767299,-0.0469099,0.00425066,-0.000305176
0.01,-0.1988,-0.0642613,-0.00286647,-0.00546047
0.02,0.075858,-0.047433,0.00430516,-0.000294277
0.03,-0.199236,-0.0646537,-0.00282288,-0.00546047
0.04,0.0762939,-0.0476074,0.00425066,-0.000316075
0.05,-0.197492,-0.063433,-0.00289917,-0.00546047
0.06,0.0762939,-0.0467791,0.00422886,-0.000305176
0.07,-0.197928,-0.065264,-0.00277928,-0.00546047
0.08,0.0767299,-0.0482178,0.00421797,-0.000305176
0.09,-0.196184,-0.0645229,-0.00279018,-0.00541687
0.1,0.075858,-0.0469535,0.00421797,-0.000305176
0.11,-0.197492,-0.0655692,-0.00281198,-0.00543867
0.12,0.0732422,-0.0493077,0.00421797,-0.000370571
0.13,-0.197928,-0.0646537,-0.00277928,-0.00543867
0.14,0.074986,-0.0489153,0.00423976,-0.000316075
0.15,-0.195748,-0.0662231,-0.00277928,-0.00540597
0.16,0.0736782,-0.0489589,0.00419617,-0.000348772
0.17,-0.19662,-0.065264,-0.00277928,-0.00541687
0.18,0.0741141,-0.0482614,0.00417437,-0.000370571
0.19,-0.194877,-0.0658744,-0.00276838,-0.00539507
0.2,0.0745501,-0.0481306,0.00417437,-0.000337873
0.21,-0.193569,-0.0650024,-0.00271388,-0.00532968
0.22,0.0732422,-0.0482178,0.00420707,-0.000348772
0.23,-0.194441,-0.0646537,-0.00276838,-0.00535148
0.24,0.0728062,-0.0473894,0.00415257,-0.000359671
0.25,-0.194877,-0.0637381,-0.00276838,-0.00535148
0.26,0.0719343,-0.0481742,0.00416347,-0.000337873
0.27,-0.194005,-0.0644357,-0.00280108,-0.00536237
0.28,0.0714983,-0.0480434,0.00406538,-0.000370571
0.29,-0.194877,-0.0649588,-0.00269209,-0.00532968
0.3,0.0697545,-0.0480434,0.00404358,-0.00038147
0.31,-0.193569,-0.0641741,-0.00274658,-0.00532968
0.32,0.0706264,-0.0483922,0.00409807,-0.000392369
0.33,-0.192261,-0.0648281,-0.00268119,-0.00530788
0.34,0.0706264,-0.0483922,0.00408718,-0.000392369
0.35,-0.192697,-0.0646101,-0.00272478,-0.00531878
