DynoWare,Version 3.2.2.0
Path:,D:\Parn (paper ML Weld)\Post welding\
Filename:,Sample 1.dwd
Config ID:,Sample 1.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:,Wednesday, January 01, 2025
Time:,16:36:29
Sampling rate [Hz]:,100
Measuring time [s]:,180
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,18001
Cycle interval:,0
Cycle No:,1
Time,Mz,Fz,Fy,Fx
s,N,kN,kN,kN
0,0.297328,0.0442941,0.00671387,0.00442505
0.01,0.0614711,0.0298636,0.000741141,-1.08991e-05
0.02,0.296021,0.0444249,0.00661578,0.00438145
0.03,0.0619071,0.0292533,0.000708444,1.08991e-05
0.04,0.301252,0.0435093,0.00680106,0.00446865
0.05,0.063215,0.0297328,0.000730242,1.08991e-05
0.06,0.297328,0.0437709,0.00671387,0.00441415
0.07,0.0605992,0.0293841,0.000643049,-4.35965e-05
0.08,0.299944,0.0440761,0.00679016,0.00444685
0.09,0.0605992,0.0303432,0.000664847,-3.26974e-05
0.1,0.299072,0.0439453,0.00670297,0.00442505
0.11,0.0619071,0.02982,0.000730242,-3.26974e-05
0.12,0.301688,0.0444685,0.00677926,0.00447954
0.13,0.0575474,0.0298636,0.000643049,-6.53948e-05
0.14,0.299508,0.0444685,0.00670297,0.00441415
0.15,0.0592913,0.0295585,0.000621251,-6.53948e-05
0.16,0.30256,0.0437273,0.00684466,0.00451224
0.17,0.0579834,0.0291661,0.000610352,-0.000108991
0.18,0.30038,0.0438581,0.00676836,0.00444685
0.19,0.0588553,0.0295585,0.000610352,-9.80922e-05
0.2,0.301252,0.0442505,0.00679016,0.00449044
0.21,0.0566755,0.0307356,0.000588553,-8.71931e-05
0.22,0.300816,0.0448608,0.00680106,0.00447954
0.23,0.0584194,0.0298636,0.00063215,-5.44957e-05
0.24,0.302124,0.0451224,0.00677926,0.00450134
0.25,0.0549316,0.0297764,0.000566755,-0.000108991
0.26,0.301252,0.044948,0.00681196,0.00452314
0.27,0.0575474,0.0299508,0.000621251,-4.35965e-05
0.28,0.303432,0.044948,0.00684466,0.00453404
0.29,0.0549316,0.02982,0.000544957,-0.000108991
0.3,0.30256,0.0449916,0.00683376,0.00452314
0.31,0.0566755,0.0307792,0.00063215,-0.00011989
0.32,0.303868,0.0446865,0.00682286,0.00450134
0.33,0.0553676,0.0294713,0.000555856,-0.000152588
0.34,0.303868,0.0445993,0.00681196,0.00453404
0.35,0.0562395,0.030256,0.000555856,-7.62939e-05
0.36,0.303432,0.0440761,0.00685556,0.00452314
0.37,0.0531878,0.0301688,0.000490461,-0.000217983
0.38,0.302996,0.045166,0.00683376,0.00451224
0.39,0.0562395,0.030256,0.000566755,-0.00013079
0.4,0.306484,0.0456456,0.00695365,0.00461033
0.41,0.0527518,0.0295585,0.000534058,-0.000152588
0.42,0.302124,0.0450788,0.00683376,0.00454494
0.43,0.0527518,0.0292533,0.000523158,-0.000163487
0.44,0.306048,0.0459944,0.00695365,0.00464303
0.45,0.0540597,0.0294713,0.000566755,-0.00013079
0.46,0.305176,0.0443813,0.00693185,0.00456674
0.47,0.0544957,0.030038,0.000534058,-0.000141689
0.48,0.30692,0.045602,0.00693185,0.00458854
0.49,0.0523158,0.030692,0.000512259,-0.000196184
0.5,0.30474,0.0457328,0.00693185,0.00457764
0.51,0.0531878,0.0297328,0.000523158,-0.000163487
0.52,0.307356,0.0453404,0.00702994,0.00461033
0.53,0.0523158,0.0287301,0.000534058,-0.000152588
0.54,0.306484,0.0439017,0.00688825,0.00454494
0.55,0.0527518,0.0280326,0.000512259,-0.000163487
0.56,0.309099,0.0447301,0.00702994,0.00459944
0.57,0.0523158,0.0284685,0.000534058,-0.000185285
0.58,0.305176,0.0445121,0.00695365,0.00455584
0.59,0.0518799,0.0285993,0.000479562,-0.000185285
0.6,0.307792,0.0448172,0.00699724,0.00462123
0.61,0.0518799,0.0289481,0.000479562,-0.000141689
0.62,0.306484,0.0443377,0.00696455,0.00462123
0.63,0.050572,0.0280326,0.000457764,-0.000196184
0.64,0.308228,0.0445121,0.00699724,0.00461033
0.65,0.0488281,0.0282506,0.000435965,-0.000196184
0.66,0.30692,0.0442069,0.00695365,0.00463213
0.67,0.050136,0.0286865,0.000425066,-0.000185285
0.68,0.309535,0.0445121,0.00707354,0.00465393
0.69,0.0497001,0.0292533,0.000435965,-0.000207084
0.7,0.306048,0.0445993,0.00692095,0.00459944
0.71,0.0475202,0.0291661,0.000392369,-0.000239781
0.72,0.309535,0.0447736,0.00705174,0.00465393
0.73,0.0492641,0.0286429,0.000479562,-0.000196184
0.74,0.309535,0.0455148,0.00706264,0.00463213
0.75,0.0483922,0.0286865,0.000403268,-0.000228882
0.76,0.309535,0.0450788,0.00706264,0.00467573
0.77,0.0475202,0.0287301,0.00038147,-0.00025068
0.78,0.307792,0.0439453,0.00700814,0.00462123
0.79,0.0488281,0.0289045,0.000403268,-0.00025068
0.8,0.310843,0.0441633,0.00704084,0.00464303
0.81,0.050136,0.0283378,0.000392369,-0.000228882
0.82,0.309535,0.0436401,0.00702994,0.00468663
0.83,0.0466483,0.0272478,0.000305176,-0.000316075
0.84,0.312151,0.0435965,0.00706264,0.00466483
0.85,0.0497001,0.0281634,0.000435965,-0.000272478
0.86,0.313023,0.0435529,0.00706264,0.00467573
0.87,0.0483922,0.0286429,0.000403268,-0.000294277
0.88,0.313023,0.0443813,0.00708444,0.00466483
0.89,0.0488281,0.0279454,0.000435965,-0.000261579
0.9,0.310843,0.0436837,0.00707354,0.00464303
0.91,0.0466483,0.0273786,0.000348772,-0.000316075
0.92,0.312151,0.0444249,0.00710624,0.00467573
0.93,0.0497001,0.0272478,0.000403268,-0.00025068
0.94,0.311279,0.0452096,0.00708444,0.00467573
0.95,0.0462123,0.027989,0.000359671,-0.000305176
0.96,0.312587,0.0439889,0.00711714,0.00468663
0.97,0.0492641,0.028207,0.000359671,-0.000272478
0.98,0.313459,0.045166,0.00708444,0.00469753
0.99,0.0444685,0.0303868,0.000294277,-0.000316075
1,0.312151,0.0452968,0.00707354,0.00468663
1.01,0.0479562,0.0281198,0.000370571,-0.000294277
1.02,0.313895,0.0444685,0.00714983,0.00471933
1.03,0.0462123,0.0285993,0.000272478,-0.000294277
1.04,0.310407,0.0450352,0.00705174,0.00470843
1.05,0.0440325,0.0275966,0.000294277,-0.000305176
1.06,0.313459,0.0437273,0.00711714,0.00471933
1.07,0.0470843,0.0289481,0.000348772,-0.000283378
1.08,0.313895,0.0446865,0.00709534,0.00473022
1.09,0.0479562,0.0289045,0.000337873,-0.000261579
1.1,0.314767,0.0447736,0.00713893,0.00474112
1.11,0.0440325,0.0281198,0.000294277,-0.000294277
1.12,0.313023,0.0446429,0.00711714,0.00473022
1.13,0.0479562,0.0289045,0.000370571,-0.00025068
1.14,0.317383,0.0459508,0.00719343,0.00476292
1.15,0.0466483,0.0288173,0.000305176,-0.000272478
1.16,0.313023,0.0453404,0.00712803,0.00474112
1.17,0.0444685,0.030038,0.000326974,-0.000326974
1.18,0.314767,0.0454712,0.00714983,0.00473022
1.19,0.0470843,0.0289917,0.000348772,-0.000283378
1.2,0.315203,0.0449916,0.00712803,0.00474112
1.21,0.0475202,0.0290789,0.000348772,-0.00025068
1.22,0.314767,0.0450352,0.00717163,0.00474112
1.23,0.0457764,0.027335,0.00025068,-0.000326974
1.24,0.313023,0.0446865,0.00713893,0.00469753
1.25,0.0462123,0.0289917,0.000305176,-0.000305176
1.26,0.316075,0.0460379,0.00721523,0.00476292
1.27,0.0475202,0.0284685,0.000294277,-0.000305176
1.28,0.314331,0.0450352,0.00709534,0.00470843
1.29,0.0457764,0.0283813,0.000326974,-0.000316075
1.3,0.315639,0.0452968,0.00712803,0.00474112
1.31,0.0449044,0.0288609,0.000283378,-0.000305176
1.32,0.314767,0.0448608,0.00713893,0.00470843
1.33,0.0453404,0.0279018,0.000305176,-0.000305176
1.34,0.315203,0.0451224,0.00721523,0.00474112
1.35,0.0444685,0.0287301,0.000261579,-0.000326974
1.36,0.313895,0.0457328,0.00717163,0.00473022
1.37,0.0435965,0.0286865,0.000316075,-0.000359671
1.38,0.316511,0.0451224,0.00723703,0.00478472
1.39,0.0427246,0.027771,0.000272478,-0.000337873
1.4,0.313459,0.0439453,0.00717163,0.00473022
1.41,0.0440325,0.0281634,0.000305176,-0.000283378
1.42,0.316075,0.0442941,0.00722613,0.00475202
1.43,0.0440325,0.0278582,0.000337873,-0.000294277
1.44,0.313023,0.0447301,0.00719343,0.00471933
1.45,0.0444685,0.0294277,0.000272478,-0.000305176
1.46,0.316947,0.0459072,0.00721523,0.00478472
1.47,0.0449044,0.0292097,0.000283378,-0.000305176
